,job_description,job_location,job_title,sponsored
427,"About the team
Zillow is looking for extraordinary Data Scientist to join a growing team on a mission to give consumers certainty and control when selling their home with a broad mission - build data science and machine learning products that will power the next stage of Zillow’s growth. In particular Zillow is launching a new venture with a focus on using our unparalleled data and view into housing markets to help build a world-class platform for real estate marketplace optimization. In the Zillow Offers (formally Instant Offers) product, Zillow buys homes directly from interested homeowners, thereby sparing them the tremendous stress and effort of selling. Instead, we take that upon ourselves by quickly preparing these homes for the market and re-selling them. This is a key initiative at Zillow as we aim to define the future of real estate.

Our team is tasked with absorbing dozens, sometimes billions, of rows of data from various sources, organizing them, analyzing them, and visualizing them to help inform both short- and long-term decision-making. Our structure is very flat and you will soon find yourself communicating directly with Senior Leadership. Each team member focuses on a cross-section of the Zillow Offers organization. This role will focus on asset management and risk.
About the role
Once you're here, you'll work to make important, strategic decisions that influence the direction of the company. More specifically:
Dive into Zillow's internal and third party data (think Hive, Presto, SQL Server, Python, R, Tableau) to make strategic recommendations (e.g., improve underwriting assumptions, segmented home types, more accurate renovation forecasts).
Assist in the scoping and development of new underwriting practices. Compile and analyze data describing the performance of those initiatives (e.g., AB tests, pilots, incrementality tests).
Develop a common language and approach to analyzing and communicating information and insights across teams.
Create, maintain, and document a robust set of metrics to monitor day-to-day bug detection and long-term performance tracking.
Tell stories that describe analytical results and insights in meetings of all sizes with diverse audiences.
Consult with business partners and provide analytics oriented thought leadership across a variety of non-technical audiences to ensure that all levels of Zillow Group make data driven decisions.
Who you are
You will not shy away from complexity or uncertainty. You will develop a deep understanding of our mission, business models, and personas. We want you to use that intuition you've developed (both in business and real life) to find opportunities for growth and cultivate insights from our massive data sets. We're looking for a seasoned data scientist who has:
An undergraduate or Master's degree in a quantitative field (e.g. science, engineering, economics, quantitative finance, operations research, statistics, or similar) or demonstrable experience within data science and analytics.
2+ years of work experience involving quantitative data analysis and complex problem solving
Foundational analytical skills (demonstrated understanding of SQL, command of Excel, and experience using Tableau and R/Python)
A proficient understanding of real estate investment metrics
1-2 years experience in a highly analytical role in a financial services or technology setting with experience in financial modeling
Strong written, verbal, and visual communication skills to concisely communicate in a way that provides context, offers insights, and minimizes misinterpretation.
The skills to work cross-functionally and push business partners to focus on realistic goals and projects.
Get to know us
Zillow Group houses a portfolio of the largest and most vibrant real estate and home-related brands on the web and mobile. Our mission is to build the largest, most trusted and vibrant home-related marketplace in the world.
Zillow Group is owned, fueled and grown by innovators who help people make better, smarter decisions around all things home. We encourage one another at every level, and our efforts are supported by employee-driven, world-class benefits that enable us to enjoy our lives outside the office while building fulfilling careers that impact millions of individuals every day.

Zillow Group is an equal opportunity employer committed to fostering an inclusive, innovative environment with the best employees. Therefore, we provide employment opportunities without regard to age, race, color, ancestry, national origin, religion, disability, sex, gender identity or expression, sexual orientation, or any other protected status in accordance with applicable law. If there are preparations we can make to help ensure you have a comfortable and positive interview experience, please let us know.","Seattle, WA",Data Scientist (Zillow Offers),False
428,"Part-time, InternshipAs a Data Scientist Intern, you will work with a trading team within a multi-billion macro hedge fund. You will conduct a specific data science project using your skills in programming, statistics and natural language processing. The project will require you to: automate data collection & cleaning process, conduct data analysis, generate meaningful outputs and standardize certain analytical processes to put into production. You will have the opportunity to apply your data science skills to solve a real-world finance problem and gain exposure to global financial market

Requirements:

Master/PhD degree in quantitative field (including currently attending students): Data Science, Statistics, Computer Science, etc.
Able to work part-time, ideally 15-20 hours per week
Previous project experience with Machine Learning and NLP (Natural Language Processing)
Strong Python programing skills; comfortable using Jupyter Notebook to conduct data analysis and visualization
Good communication skills & good independent research skills


How to Apply:

This is a 2-part application process and only those that complete both parts of the application will be considered for the internship. The deadline to apply is Sunday, October 14, 2018.

Application Process:

Go to the career website (https://www.grahamcapital.com/careers.aspx) and apply to the internship: Data Scientist Intern. Please note that you will not be able to upload the Jupyter Notebook file on this site.
Email your Resume/CV and code for the coding test. It will include a .py Python file and a .ipynb Jupyter Notebook file to: pjinternship@grahamcapital.com


Coding Test:

Please go to https://www.kaggle.com/rmisra/news-category-dataset to download the news category dataset. You will need a Kaggle account to download. You should download the zip file first and extract the JSON file called 'News_Category_Dataset.json'

Use the dataset, write a Python script that does the following:
a. In the comment session, please write down your estimated time for this implementation and your actual start and finish time

b. Write a function that does the following:

i. Aggregate text data under “short_description” and “headline”; Use the aggregated text data to create two N-gram models for N = {1, 2}; write the two models to one EXCEL file in two different sheets

ii. Note: for n-gram models, consider it as a mapping of ‘word -> frequency’. A typical entry in 1-gram would be something like: ‘DATA -> 295’ means word ‘DATA’ appeared 295 times in the text. When writing to EXCEL, you can put word to one column and frequency to another column

c. Your code should run seamlessly in a Python 3 environment. You are welcome to use any Python packages

d. You should assume this function will run periodically so try to make your code clean, robust and scalable

 2. Use the dataset (and maybe N-gram models you created) to do some analysis in Jupyter Notebook:

a. This is an open-ended task

b. Some potential analysis:

i. Some visualization on the dataset; from basics like histograms, to fancy ones like tag cloud, etc.

ii. Some NLP analysis such as tf-idf and LDA, etc.

c. Please keep the notebook clean and include some guidelines so that we can understand your work

Important Notes:

Please understand that these instructions are meant to be high-level guidelines – you have your discretion of the actual implementation
In the first task of implementing a Python function, we value both performance (robustness of your code) and efficiency (how much time you spent on it)


Data source: Kaggle
Required Skills

Required Experience","Rowayton, CT",Data Scientist Intern,False
429,"Publishers Clearing House’s Analytical Science team is looking for a strong Data Scientistwho is passionate about using the power of algorithms to drive customer engagement and monetization. As a part of our team, you will be utilizing enormous volumes of data on customers, PCH products, channels, and developing advanced statistical algorithms to solve unique business problems. This is an exciting opportunity to work with big data to build data products backed by algorithms to delight customers and to drive significant advances in PCH Commerce (online and Direct Mail), Search, Online Gaming, and Digital Advertising business.Responsibilities include but are not limited to: Work comfortably with multi-terabyte, and billion+ rows, dataUtilize large-scale data mining and machine learning techniques to discover actionable patterns in the dataPerform rigorous model evaluation, design hypothesis tests, oversee test execution and result evaluationModel, predict and classify consumer behavior and business metricsCommunicate complex analyses in a clear and actionable mannerDesired skills, experience & qualifications: Advanced degree in Machine Learning, Applied Math, Computer Science, Economics, Statistics, or a related quantitative field1-2 years full-time working experience in quantitative analysis, statistical modeling, machine learning and recommender systemsSolid understanding of advanced statistical concepts, especially related to modeling is a mustProficiency in SAS Enterprise Miner/ Enterprise Guide/ Base SAS is critical. Proficiency in Python and R in addition to SAS is a plusExperience with model evaluation, hypothesis testing and experimental designPreference given to candidates with a background in collaborative filtering, data mining, machine learning, optimization or statistical theoryExperience with SAS automation, SAS DS2 programming, SAS scoring accelerator or scheduling jobs in SAS Unix is a plus--------------------------------------------------------Publishers Clearing House (PCH), headquartered in Jericho, NY with offices in New York City, NY, Portland, ME, Boston, MA and Chicago, IL is a leading interactive media Company offering a broad range of products, digital entertainment and services to consumers as well as customized solutions for advertisers. Our continued success in today’s new digital publishing environment is built on PCH’s unique, free-to-play, chance-to-win value proposition, which enables individually personalized offers based on the trusted first party relationship we maintain with millions of consumers and is fueled by the excitement of the Publishers Clearing House brand.Join our winning team and apply today!This position is based on Long Island, NY. Candidates must reside in the NY tri-state areaPCH is an Equal Opportunity EmployerJob Type: Full-timeExperience:machine learning: 2 years (Required)quantitative analysis: 2 years (Required)statistical modeling: 2 years (Required)Education:Bachelor's (Required)Location:Jericho, NY (Preferred)Work authorization:United States (Required)","Jericho, NY",Data Scientist,False
430,"Data Scientist

We’re the obstacle overcomers, the problem get-arounders. From figuring it out to getting it done… our innovative culture demands “yes and how!” We are UPS. We are the United Problem Solvers.

About Data Science at UPS Technology:

The Data Scientist gathers data and performs analysis necessary to develop and evaluate UPS Strategy. Successful candidate will work under supervision of a Senior Data Scientist and a team lead, as well as internal Subject Matter Experts to assist in identifying the best approach to gathering information and solving business issues in various areas of UPS business, ranging from Customer Accounts to Package Delivery to Workforce Analytics. The candidate will possess ability to demonstrate experience with analytics, data gathering and data mining tools to assist in guiding the business strategy.

This position is responsible for the development of leading edge optimizations and analytics based decision support tools throughout the organization.

Duties:

Involved in Scoping, Design and Development of Advanced Analytical Models
Collaborates with senior developers, team leads, Business Analysts and various IT teams to gather, curate and build data sets needed to successfully construct the foundation of our Analytical Models
Provides input to Design of prototypes and utilizes algorithms to ensure optimization results satisfy problem statements and business needs
Monitors and Maintains Analytical Models in Production Environment
Develops hypotheses, approaches (i.e., analytic plans and methodologies), tools, products, and solutions to solve problems and increase profitability/efficiency
Creates and develops solutions to solve short and long-term problems and address business needs
Gathers and compiles data for analyses and decision making
Processing, cleansing and verifying of data used for analysis
Provides consultation to functional partners to support the design/development of systems
Monitors the industry to gain knowledge of hardware and software technologies, emerging technologies, and analytic techniques to ensure UPS is utilizing state-of-the-art tools
Determines relevance and potential value of new technologies to support business objectives and strategies
Work with team on project lifecycle, including project scope, resources, schedule, development, and deployment to ensure success
Identifies requirements to design optimization tools that will reduce costs and improve efficiency
Assists with plan creation to maximize the value proposition and improve effectiveness
Develops subject matter expertise on internal and external sources of information
Ad-hoc data analysis and presentation
Primary Skills:
Predictive Modeling and Machine Learning (Survival modeling, SVM, neural networks, decision tree, Time Series Modeling, Clustering, etc.) – Intermediate
Python, R, Stata – Intermediate
Google Cloud Platform (Kubernetes, StackDriver)
Data Analytics – Intermediate
Additional Skills:

Experience with database systems, SQL and NOSQL
Experience with SCALA or JAVA helpful
Experience with parallelization platforms such as Hadoop/MapReduce
Familiarity with big data storage and processing tools such as Hadoop
Strong analytical, presentation and writing skills
Strong MS Office skills; including Excel
Ability to present ideas in both technical and non-technical terms
Experience/understanding of business process reengineering and business modeling concepts, business systems development and analysis
Awareness of business and IT strategy
Able to prioritize and execute tasks in a high-pressure environment
Be a creative problem solver who can deliver design support, analysis
Minimum Qualifications:

Deep understanding of machine learning and statistical methods with their underlying theory and math
Degree in a relevant field is desired
Demonstrated work in building, deploying and demonstrating business value from predictive models and data products
Proficient in Python and R, Java experience a plus
Experience with distributed machine learning frameworks, like Spark, etc.
Strong and persuasive communication skills
This position offers an exceptional opportunity to work for a Fortune 50 industry leader. If you are selected, you will join our dynamic technology team in making a difference to our business and customers. Do you think you have what it takes? Prove it!
UPS is an equal opportunity employer. UPS does not discriminate on the basis of race/color/religion/sex/national origin/veteran/disability/age/sexual orientation/gender identity or any other characteristic protected by law","Wayne, NJ",Data Scientist,False
431,"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights.

In this role, you should be highly analytical with a knack for analysis, math, and statistics. Critical thinking and problem-solving skills are essential for interpreting data. Your goal will be to help our company analyze trends to make better decisions.

Key Roles:
Research and develop statistical learning models for data analysis

Define and measure intangible business metrics

Communicate research and ideas to leadership

Implement new statistical or other mathematical methods as needed for specific models

Work with team to develop solutions through appropriate database use and system parameters

What you need to Know:
Robust pattern recognition

Predictive modeling skills

Statistical analytics

Data analytics

Programming languages: VB/C#/T-SQL recommended

Extensive (5+ years) data mining experience","Birmingham, AL",Data Scientist,False
432,"Type: Full Time
Min. Experience: Experienced

Who we are:
We are Dataminr, the leading company that turns social media into real-time, actionable alerts. Our ability to find and deliver information faster than any traditional source has completely revolutionized how critical, relevant and actionable information reaches the news, finance, public sector and corporate security industries.

We are one of the most exciting companies to work for and have been referred to as the ""super tool of journalists and hedge funds"" while also receiving numerous accolades from professionals in both the corporate security area and public sector. We've been named to CNBC's Disruptor 50 list in 2014 and 2016, the Forbes FinTech 50 list in 2016, added to the AlwaysOn Global 250 Top Private Companies list and received an invitation to speak at the World Economic Forum.

Headquartered in New York City and nearing 400 employees, Dataminr provides a challenging and dynamic environment where everyone feels that they have the freedom to be innovative, impactful and influential. Our culture promotes team interaction, work-life balance and the sharing of information and ideas because it empowers us to do our best work and have fun. If you want to be a part of the most interesting and exciting high-growth tech company in New York, please keep reading!

Who you are:
You're a dedicated Data Scientist who wants nothing more than to help us sort, analyze and deliver relevant information from terabytes of unstructured data in the social media space. You will build machine learning models to transform social media feeds into actionable items. You will also work with engineers, product managers and other teams to solve challenging problems with your data science skills.

Desired Skills & Experience


Ph.D. in Computer Science, Math, Statistics or Machine Learning
2+ years of work experience in machine learning and natural language processing required
Extensive programming experience in Java, Scala or Python, ability to work on projects with minimal engineering support
Experience with Spark, Hadoop/MapReduce and machine learning frameworks
Ability to communicate complex quantitative results in a clear, precise and actionable manner
Self-motivation and an ability to handle multiple competing priorities in a fast-paced environment
Ability to work both independently and collaboratively within a team

Our offering of competitive benefits and perks include:

Company paid benefits for employees and their dependents, such as medical, dental, vision, disability and life
Flexible spending account to be used for out-of-pocket medical, transit, parking and dependent care expenses
401(k) savings plan
Generous leave
Daily catered lunch
A kitchen fully stocked with snacks and beverages
Discounted Gym Membership

Dataminr is an equal opportunity and affirmative action employer. Individuals seeking employment at Dataminr are considered without regards to race, sex, color, creed, religion, national origin, age, disability, genetics, marital status, pregnancy, unemployment status, sexual orientation, citizenship status or veteran status.

#LI-BM
------","New York, NY",Data Scientist,False
433,"As a data scientist, you will work with our analysts and engineers to apply machine learning techniques to enrich our first-party data offerings. You will work within your team to identify, prototype, and deliver production-ready ML models and algorithms. It will be your task to innovate and push the boundaries of the influencer-marketing space.
Here's what you'll be doing:

Working with large sets of social-data, spanning multiple social-networks and third-party vendors (Demographic Pro, IBM Watson, AWS Rekognition, etc).
Building and deploying ML models / algorithms at scale.
Here's what we'd like to see:

MS+ in Statistics, Machine Learning, Applied Physics or Computer Science (or technical degree with commensurate industry experience).
3+ years of experience working as a full-time data scientist.
Excellent understanding of statistics, machine learning algorithms, processes, tools and platforms.
Proficiencies: Python, numpy, scipy, scikit-learn, tensorflow, SQL, etc.
Ability to write technical papers, as well as convey complex / abstract concepts to non-experts (Abstracts, Executive Summaries, etc).
Innovative, creative, hungry, willing to learn and explore.
Bonus points if:

Have experience in the social-media landscape.
Have a portfolio of written / published papers within the space.
Have experience in Graph Mining and Link Prediction.
About Influential

Influential is an A.I. influencer technology and developer partner of IBM Watson. Influential’s patent-pending app is on the hip pocket of more than 10,000 of the most highly engaged influencers on Facebook, Instagram, Snapchat, Twitter, and YouTube, reaching over 5 billion users. Brands and agencies are able to make a digital media buy on social via Influential’s in-demo impression guarantee, which mirrors traditional and digital media spends. Influential conducts all campaigns through a brand-safe gateway and provides robust reporting via 3rd party analytics partners. Influential and IBM Watson have co-created technologies that allow brands and agencies to identify psychographic data on influencers, as well as three first-to-market A.I. products. Influential runs campaigns for Fortune 100 companies including Coca-Cola Company, Nestlé, General Mills, Kia Motors, Fox TV, Sony Pictures and more. Influential has offices in Beverly Hills, New York City, and Las Vegas.","Las Vegas, NV 89101 (Cultural Corridor area)",Data Scientist,False
434,"San Diego, CA

At Housecall Pro, we are focused on helping home services professionals elevate their businesses and lives. Community coupled with the use of a modern and mobile software platform that handles the scheduling and management aspects frees our Pros to focus on their craft. Housecall Pros thrive and so do their businesses, which grow by 30% on average year over year.

The home services industry remains vast ($700b+) but largely untouched by technology and unencumbered by a dominant competitor. The 3M+ businesses in home services space are facing dramatic change as the world shifts from offline to online. Along this journey, we are quickly becoming the backbone operating system for service labor across the US and Canada. We have rocketed from MVP to the #1 ranked SaaS software platform very quickly...which has made us the fastest growing startup in San Diego.

The role
As a Data Scientist on the Analytics team, you will drive business decisions across the company by using data and providing insights. You'll work closely with teams across the organization (Marketing, Sales, Product, Retention, etc) on projects around multi-touch attribution modelling, lead scoring, churn prediction, sales driver and feature recommendations - just to name a few! You will implement your models into production and drive the customer journey and product experience.

Our Analytics team is extraordinary. Empathetic, hard working and focused on easy data and information access. Housecall Pro is a data-driven company and we are the ""insights engine"" of the organization, helping HCP and the HCP service professionals to optimize and to grow their businesses.

Responsibilities


Drive cross functional data science projects from beginning to end: build relationships with partner teams, frame and structure questions, collect and analyze data, as well as summarize and present key insights in support of decision making
Apply machine learning (ML) and analytical techniques to create scalable solutions for business problems
Build models from the ground up, from data exploration through feature generation, to model construction and optimization
Deliver actionable insights
Partner with Product and Engineering teams to define, scope, and implement projects in production
Build the next generation of data products at Housecall
Design and evaluate A/B tests to quantify impact

Qualifications


Master’s or PhD in computer science, electrical engineering or related fields (statistics, applied math, computational neuroscience)
Previous experience in a ML or data scientist role and a track record of building ML models
Experience designing and developing production level code using Python
Excellent understanding of statistical and machine learning models
Business acumen

Why Housecall Pro

Housecall Pro is a mission-driven company. Our co-founder/CEO built a software company to help service professionals like his father (a house painter), get to a better life. We save our service professional time, and help them, in turn, to delight their end-customers.
We are tackling the last, large market ($700b+) untouched by technology and unencumbered by a dominant competitor.
Our goal is to build a $10 billion+ company that is a powerful brand to home service providers and consumers.
We have fun at work. Really.
Competitive compensation and benefits.
Equity in a growth stage startup backed by top-tier VCs.
San Diego is an idyllic place to live; our office is minutes away from hiking/biking trails, and the surf.
Paid holidays and self-managed (unlimited) paid time off.

Housecall Pro is committed to equal treatment and opportunity in all aspects of recruitment, selection, and employment without regard to gender, race, religion, national origin, ethnicity, disability, gender identity/expression, sexual orientation, veteran or military status, or any other category protected under the law. Housecall Pro is an equal opportunity employer; committed to a community of inclusion, and an environment free from discrimination, harassment, and retaliation.","San Diego, CA 92122",Data Scientist,False
435,"Here at SpotX, we are seeking a talented Data Scientist who can contribute brilliantly to our team. Our Data Science team solves problems important to the business giving the opportunity for high impact.

We know you want:
To work for a company that actually knows what a Data Scientist is
Be supported by leadership (higher up buy in)
Be able to make an impact (eg your solutions will be put into production)
Data (lots of data!)
We don’t believe in “culture fit”. We believe in you being a genuine human being and pleasant to work with. Sure, we might share a beer at work or after work but you don’t have to. You just need to be a contributing member of our team who is thoughtful and wants to do quality work.

Making an immediate impact:
Build machine learning or statistical models to discover actionable insights
Develop proof-of-concept solutions for advanced reporting or automated decision-making
Monitor, tune, and extend existing Data Science solutions/products
Be a resource for the Data Analysis team for advanced reporting needs
Perform ad-hoc analyses and reporting for Operations and Engineering (HDFS, Spark, Kafka, Druid)
Retrieve, clean, transform and overlay 3rd-party data

Needed SpotX’er talents:
Strong knowledge in Python, R, and/or Scala
Solid understanding of predictive analytics, statistical modeling and data-mining (theory, algorithms and application)
Knowledge and experience in: Regression (multivariate, logistic and kernel), Support Vector Machines, Bagging, Boosting, Decision Trees, Survival analysis, Clustering, Optimization, Stochastic Processes
A track record of providing compelling insights based on data
Able to make intelligent approximations and design effective, practical, and scalable mathematical models
Able to identify assumptions and the limitations of models/algorithms and the impact on reporting and decision-making
Exceptional organizational skills, attention to detail, and ability to maintain focus in a fast-paced environment
Ability to communicate effectively in writing and verbally
Experience with SQL, Spark, and ""Big-Data"" is desirable
Bonus SpotX’er talents:
Ad Tech experience
SpotX Perks:
Work-life balance
Unlimited PTO(work it out with your team first!), company closed from Christmas to New Years
Work in a fun, casual, team environment – flip flops OK
Frisbees, foosball table and ping pong
Benefits such as medical, dental, and 401(k)

SpotX is the leading global video advertising platform that enables media owners and publishers to monetize premium content across desktop, mobile and connected TV devices.

Visit our About Us page to learn more.","Broomfield, CO",Data Scientist,False
436,"Position Description:
Owning the charge on Data Analysis & Analytics within NBA Technology, this hands-on position is part of a team working on a Smart Data Platform. In addition to building solid foundational capabilities for analytics and Deep Learning, the visionary goals for this team include Artificial Intelligence capabilities that will help us discover and visualize the information hidden in vast amounts of data to enable informed decision-making, legacy process reengineering and data-driven automation of products/services used by senior leadership, employees, teams and fans.

Named as one of the top 10 most Innovative Companies by Fast Company, the NBA continues to grow rapidly in popularity and scale across the globe – and technology is a key ingredient in supporting our strategic objectives. We need a data & analytics guide that can come in and help execute against this vision by supporting numerous Deep Learning and Artificial Intelligence related initiatives, use cases and experiments. Examples of data products underway include a world-class capability using computer vision algorithms to recognize and tag the who, what, where, and when entities within photos and video. These entities are used to feed a neural network that supports search and recommendation data products which will be used by our teams, media and fans.

The primary focus of the role will be: data collection and data cleansing; building dashboards and reports; data visualizations; statistical inference; communicating results to key stakeholders and working with decision makers to understand results. The person in this role will lead a diverse cross-functional ""think tank"" focused on critical thinking, quantitative measurement, gathering and understanding data across the NBA.

The ideal person should be familiar with current Cloud technologies with a preferred understanding of Microsoft Azure and its Cognitive capabilities. In addition, the candidate must know how to automate data scoring using machine learning techniques, build recommendation systems, ""improve and extend features used by our existing entities and classifiers, develop internal A/B testing procedures and build a system that integrates NLP/Cognitive algorithms"".

This is a rare opportunity – we expect you to have a range of skills from being able to handle raw data, analyzing that data with the help of statistical techniques, to sharing insights with peers in a compelling way. You ought to be on top of emerging technologies/innovations in the industry, have a healthy “figure-it-out” attitude and above all – real passion for all things data!

Major Responsibilities :

Data collection, data cleansing and entity extraction
Building dashboards and reports
Data Visualizations; Statistical inference
Doing ad-hoc analysis and presenting complex results to non-technical partners
Working with stakeholders to understand questions and apply data as part of the solution
Communicating results to decision makers to aid in decision-making
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods and algorithms.
Integrating with third party sources of information when needed
Creating data applications that are measured and KP driven
Work with the team to drive value from data and help to define appropriate data governance and security models that serve multiple business outcomes.

Required Experience & Knowledge:

A minimum of 3-5 years of progressively responsible experience in a directly related area, during which both professional and management capabilities have been clearly proven.
Experience with common data science toolkits, such as Python and Tensor Flow
Experience in R, Weka, NumPy, MatLab, Julia not required but desirable
Understanding of machine learning techniques, image processing and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests and Waterfalls
Experience with NoSQL and Graph database platforms, such as CosmoDB (preferred), HortonWorks, Cloudera, MongoDB, Cassandra, HBase, Neo4J etc.
Extensive expertise in RDBMS systems like Oracle/MySQL database, as well as data modeling, both logical and physical.
Extensive experience in multidimensional data modeling, Data Warehouse and BI systems including star schemas, snowflakes, normalized and de-normalized models, handling ""slow-changing"" dimensions/attributes.
Knowledge of Time Series Databases and associated algorithms and technologies
Great written and oral communication skills
Excellent verbal, written and visual presentation skills
Extremely strong analytical and problem-solving skills
Experience with data visualization tools, such as D3.js, GGplot, Tableau, PowerBI etc.
Proficiency in using query languages such as SQL, Hive, Pig
Good scripting and programming skills
Good negotiating and consensus building abilities.
Demonstrated skills to work effectively across internal functional areas in ambiguous situations.
Structured thinker and effective communicator, comfortable with interacting with staff at all levels of the organization.
Ability to work independently, establishing strategic objectives, project plans and milestone goals.

Educational Background Required:

Minimum of a Bachelor’s Degree (Computer Science, Mathematics, Statistics, Data Science).
Advanced degree in Applied Mathematics, Business Analytics, Statistics, Machine Learning, Computer Science, Data Science are a plus

We Consider Applicants For All Positions On The Basis Of Merit, Qualifications And Business Needs, And Without Regard To Race, Color, National Origin, Religion, Sex, Gender Identity, Age, Disability, Alienage Or Citizenship Status, Ancestry, Marital Status, Creed, Genetic Predisposition Or Carrier Status, Sexual Orientation, Veteran Status, Familial Status, Status As A Victim Of Domestic Violence Or Any Other Status Or Characteristic Protected By Applicable Federal, State, Or Local Law.","Secaucus, NJ 07094",Data Scientist,False
437,"$116,000 - $172,000 a year (Indeed Est.) Job Description

About this role:

The Data Scientist is part of the Statistical Operations and Data Science team that provides internal services to building and maintaining the data science methodologies comprising comScore’s projection system for national television, local television, OnDemand, and digital viewership in a cross-platform measurement service. This position is expected to have a particularly significant role in comScore’s measurement of Linear Television.

In this role, the Data Scientist will work closely with other members of the Statistical Operations and Data Science team to work with large amounts of tune-level linear television data to build algorithms, tools, and custom projection solutions for precise cross-platform measurement using large-scale data sets in a fast-paced business environment. The Data Scientist will investigate and diagnose potential internally- and externally-facing issues, and design technology improvements to the projection system to improve the way that supports comScore leading cross-platform measurement products. This position will require working across other functional teams to meet the internal and external demands of the business.

What you’ll do:
Independently identify appropriate data science techniques and methodologies that will be used to support comScore’s cross-platform measurement products, and answer technical and business questions.
Build algorithms, tools, custom solutions, and new technologies from diverse and large-scale data sets to enhance comScore’s measurement products, or contribute to new products.
Maintain existing algorithms, tools, solutions, and methodologies contributing to comScore’s existing measurement products.
Build custom solutions to meet internal and client needs for cross-platform measurement.
Work closely with other functional teams, including Software Engineering, Product Management, Data Operations, Client Accounts Managers, and Sales Teams to develop and maintain the methodologies contributing to comScore’s cross-platform measurement services.
Apply critical thinking to analyze process and data anomalies, field client inquiries, and diagnose problems and data issues. These tasks will include working with Software Engineers, Product Managers, Account Managers, Sales Managers, and Data Operations Analysts.
Summarize and visualize conclusions from large-scale data sets to support the decision making of internal business stakeholders using SAS, Excel, R, Python and other tools.
Communicate findings and results into measures of business impact.
Evaluate and confirm the integrity of large source data sets. Be responsible for quality control and documentation of analysis and modeling to ensure on-time and accurate projection deliverables.
Manipulate, analyze, and validate large data sets using SAS and SQL analytical software, and extract quantitative and qualitative findings from large data sets.
Creatively solve tactical and strategic problems, bringing new approaches to management.
Ownership of routine tasks, ensuring all steps are completed within expected project deadlines with little supervision.

What you’ll need:
Requires a BA/BS in Statistics, Mathematics, or related field; Master’s or Ph.D. degree preferred. 2-4 years of relevant data science experience; comScore or other media measurement experience can be included.
Experience in building data science methodologies and custom data solutions for quantitative data measurement.
General familiarity with media industry and practices (theatrical, television, home entertainment, advertising, cross-platform, etc.); existing background in media, television, or cross-platform measurement services preferred. Strong Excel and PowerPoint skills.
Experience in data analysis and problem solving with large amounts of data; strong knowledge of SAS and SQL programming preferred.
Experience with modern data science stacks such as Python (numpy, pandas, matplotlib, scikit-learn), R (dplyr, ggplot2, caret, rmarkdown, & shiny) and Git for data manipulation, data mining, statistical modelling, machine learning, data visualization, dynamic reporting and code version control preferred. Experience with Unix-like operating systems and corresponding commands, utilities and shell scripting preferred.
Strong oral and written communication skills, including the ability to communicate findings to stakeholders and document project steps in detail.
Ability to work individually, as well as partner with small and large teams of other Data Scientists during all stages of projects, including planning and execution.
Ability to independently complete multiple simultaneous project tasks with little supervision.
About comScore
At comScore, we’re pioneering the future of cross-platform media measurement, arming organizations with the insights they need to make decisions with confidence. Central to this aim are our people who work together to simplify the complex on behalf of our clients & partners. Though our roles and skills are varied, we’re united by our commitment to five underlying values: Integrity, Velocity, Accountability, Teamwork, and Servant Leadership. If you’re motivated by big challenges and interested in helping some of the largest and most important media properties and brands navigate the future of media, we’d love to hear from you.

comScore (NASDAQ: SCOR) is a trusted partner for planning, transacting and evaluating media across platforms. With a data footprint that combines digital, linear TV, over-the-top and theatrical viewership intelligence with advanced audience insights, comScore allows media buyers and sellers to quantify their multiscreen behavior and make business decisions with confidence. A proven leader in measuring digital and set-top box audiences and advertising at scale, comScore is the industry’s emerging, third-party source for reliable and comprehensive cross-platform measurement. To learn more about comScore, please visit comScore.com.

EEO Statement: We are an equal employment opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, disability status, sexual orientation, gender identity, age, protected veteran status or any other characteristic protected by law.

To comply with federal law, comScore participates in E-Verify. Successful candidates must pass the E-Verify process after hire.

At this time, comScore will not sponsor a new applicant for employment authorization for this position.
LI-NB1MSJA","New York, NY",Data Scientist,False
