,job_description,job_location,job_title,sponsored
513,"We are a decentralized, multi-brand technology platform saving companies from Amazon. We acquire, create, foster, and prepare retail/e-commerce companies to stand on their own. Our proprietary tech and centralized teams turbocharge stalled companies.
In your role as our first data scientist, your upside is unlimited. Of course, you will be expected to utilize mathematical models to improve our customer experience, product, marketing, and profitability, but we would want you to build a multi-disciplinary team of engineers and data analysts to make yourself scalable. This position will challenge both your analytical rigor and your ability to identify business opportunities and solve them utilizing math and analytics.
Requirements
Your Typical Day:
Data gathering and cleaning, analysis, forecasting, optimization, results validation / testing, and presenting recommendations to the leadership team.
Build analysis processes and pipelines to guide business decisions at scale.
Utilize deep understanding of user behaviors to predict customer needs.
Enable various departments ranging from product to marketing to operate more analytically.
Research and follow major improvements / developments / optimizations made by our competitors.
Our ideal candidate:
MS or PhD in a quantitative discipline (e.g., statistics, operations research, bioinformatics, economics, computational biology, computer science, mathematics, physics, electrical engineering, industrial engineering). In lieu of an advanced degree, 4+ years of relevant work experience.
2+ years of relevant work experience in data analysis or related field. (e.g., as a statistician / data scientist / computational biologist / bioinformatician) required.
Proficient at writing code in at least one modern language/framework
Applied experience with cleaning large datasets.
Experience with statistical software (e.g. R, pandas) and database languages (e.g., SQL)
Experience identifying business problems and selecting/finding the most appropriate data sets and statistical models to formulate solutions.
Demonstrated creativity and self-direction. Demonstrated willingness and passion to study / explore unconventional datasets.
Can’t wait to use their analytical skills to solve real business problems.

What's in it for you:
Massive career growth opportunities in a growing organization
Competitive comp package, benefits, and equity
Work with a competent, experienced engineering team, direct exposure to highly competent business managers
No suits or ties.
Benefits
Competitive benefits, salary, and equity","Chicago, IL",Data Scientist,False
514,"TemporaryOverview
The Postdoc Rsh Fellow, Epigenetic will function under the supervision of a Senior Scientist and Director of the Division of Genetics and Epigenetics. The laboratory has a long standing research program on epigenetics and DNA methylation in normal human development and in common diseases, including cancer, Down syndrome, Alzheimer's disease and other neurodegenerative disorders, and autoimmune diseases. Areas of current emphasis include mechanistic studies on genetic-epigenetic interactions that occur in cis and in trans, using both human samples and mouse models, and the use of epigenomic mapping as a 'post-GWAS' method to identify genes and DNA variants that underlie disease susceptibility. We are also studying epigenetically-acting anti-cancer drugs, seeking to understand how these agents affect tumor cells and stromal and immune system cells in the tumor microenvironment. Opportunities for post-doctoral training in our group therefore encompass the areas of genome and epigenome analysis using whole genome and targeted approaches in human samples and informative mouse models, the development of useful bioinformatic methods, and pre-clinical studies of epigenetically-acting anti-cancer therapies and their effects on the tumor microenvironment in tumor-prone mouse models.
Responsibilities
1. Design and perform whole genome and epigenome analyses in human samples and appropriate mouse models, for understanding mechanisms of disease susceptibility. 2. Develop and apply useful bioinformatic approaches to genomic and epigenomic data for testing mechanistic hypotheses. 3. Present results in internal and external research forums. 4. Participate in grant and manuscript writing, as appropriate. 5. May design and conduct animal studies using murine models of cancer and Down syndrome. 6. May design and conduct immunological profiling studies in mouse models of Down syndrome and cancer.
Qualifications
Education, Knowledge, Skills and Abilities Required: 1. Hold a Ph.D. or M.D. Degree from an accredited medical school or graduate level institution. 2. Minimum publication or in preparation of two articles as first author in high quality peer-reviewed scientific journals. Education, Knowledge, Skills and Abilities Preferred: 1. Preferred methodologies include genomics/epigenomics, bioinformatics, and/or molecular analyses of cells and tissues in mouse models of human disease. Licenses and Certifications Required: Licenses and Certifications Preferred:","Hackensack, NJ","Postdoc Rsh Fellow, Epigenetic",False
515,"As a UW employee, you will enjoy generous benefits and work/life programs.

For detailed information on Benefits for this position, click here.



As a UW employee, you have a unique opportunity to change lives on our campuses, in our state and around the world. UW employees offer their boundless energy, creative problem solving skills and dedication to build stronger minds and a healthier world.


UW faculty and staff also enjoy outstanding benefits, professional growth opportunities and unique resources in an environment noted for diversity, intellectual excitement, artistic pursuits and natural beauty. All of which has allowed the UW to be nationally recognized as a “Great College to Work For” for four consecutive years.


The UW Department of Pediatrics is dedicated to improving the health of all children and adolescents by educating physician leaders of the future, advancing research, advocating for children and providing the nation's best pediatric clinical care. We are committed to building a diverse and inclusive faculty and staff.


The Division of Genetic Medicine is currently recruiting for a Research Scientist/Engineer 3 specializing in bioinformatics. This employee will be involved in a variety of medium- and large-scale genomics projects and be responsible for developing and running pipelines for quality control of genomic data, variant annotation and classification, and executing large-scale association analyses, under the direction of PIs and co-investigators. If desired, the employee may have the opportunity to take primary responsibility for sub-projects in their area of expertise.


Key Duties:

Organize and manipulate large-scale genomic data

Manage the quality control of sequencing data including cleaning and visualization

Convert data into requisite formats for single-variant, gene-based, region-based, and pathways analyses

Compile and standardize phenotypic data across multiple studies

Evaluate and integrate community-developed bioinformatics tools and annotations

Actively participate and present summaries of work progress at group meetings

Assist with presentations and manuscripts


REQUIREMENTS

Minimum of Bachelor’s degree in Molecular Biology, Genetics, Computer Science or similar field

Three or more years of experience in computational biology or bioinformatics

Experience with manipulation and QC of large-scale genomic data sets

Knowledge of core bioinformatics tools and databases

Adept with UNIX/LINUX cluster computing

Knowledge of at least one scripting language such as Perl or Python

Proficiency with statistical/mathematical packages such as R

Excellent verbal and written communication skills

Capable of self-directed research within broader goals set by group


DESIRED SKILLS

Master’s degree in Molecular Biology, Genetics, Computer Science or similar field

Familiarity with software used for exome/genome variant calling and association studies


CONDITIONS OF EMPLOYMENT

This position is required to demonstrate knowledge and understanding of, and maintain confidentiality of patient privacy rights, employee information, Department of Pediatrics strategic plans and initiatives, financial information or other sensitive materials and information in printed, electronic or verbal form, which may jeopardize employee rights, the organization¹s operations or privacy of patients. This position will access and use the minimum necessary information to perform job responsibilities and duties and only for authorized purposes.


This position will work with clinical research involving human subjects within UW Medicine and therefore clinical Research Study Coordinator (RSC) training is required. The training requirement for this position includes UW Medicine-specific as well as general training. The training will need to be completed within 90 days of hire.","Seattle, WA",RESEARCH SCIENTIST/ENGINEER 3 (BIOINFORMATICS),False
516,"The PositionWe are looking for a Mass Spectrometry Scientist to join our growing team of Scientific Account Managers, supporting the expansion of our highly innovative software product Genedata Expressionist®, a comprehensive, enterprise-level software solution for mass spectrometry data processing, analysis, and management. The software addresses critical needs of research and development organizations seeking scalability and flexibility for a variety of applications, in particular in the field of biotherapeutics characterization.As part of our professional services team, you will act at the interface of science and business as a Mass Spectrometry Data Scientist, working closely with external customers as well as internal sales and development teams. We are looking for someone who is curious and inquisitive, with an ability to understand and present complex issues in a simple and rational way.This interdisciplinary, multi-faceted position offers an exciting opportunity to support, shape, and promote a successful, cutting-edge software solution. The position offers a high level of interactivity and responsibility in a growing company, and the opportunity to work as part of a strong international team.This full-time position is based at our office in San Francisco, CA. It requires about 20% travel within North America, and occasional travel to Europe.Key ResponsibilitiesSupport our users as a domain expert in mass spectrometry data analysisRespond to customer inquiries and troubleshooting requestsPlan and deliver training at customer sitesSupport our sales teams with product expertise, scientific presentations, and software demonstrationsIdentify customer needs, and map them to the capabilities of the softwareManage software installations and upgrades for customersDefine appropriate service projects with customers to fulfill unmet needsManage, execute, and deliver service projects for our customersCompile customer feedback and identify new analytical methods and solutions to address customers’ challengesYour ProfileEssential Skills and Experience: Ph.D. in analytical sciences, bioinformatics, or related fields3+ years of relevant experience in mass spectrometry data analysisBackground in protein analysis and biotherapeutics characterization are highly desirableUnderstanding of statistics and familiarity with UNIX systems are a plusGood presentation abilities and excellent verbal and written communication skills in EnglishAbility to collaborate in a cross-functional environmentStrong initiative and dedication to quality of workLegal authorization to work in the United States on a full-time basis for any employer is required.The Company Genedata is an exceptional company. With nearly two decades of success in research informatics using closely-knit teams of scientists, developers and business experts, Genedata has achieved steady and continuous growth since inception. As a private and company, we focus on building our organization for the long-term and empower each employee to be a contributing voice in the company operations and evolution. Our collective expertise in research informatics, combined with our open and scalable computational solutions, makes us the leading software provider for R&D in the pharma, biotech, and agricultural research industries. We are headquartered in Basel, Switzerland and have offices in Munich, Boston, San Francisco, and Tokyo.About Genedata Expressionist® Business UnitHighly innovative software product Genedata Expressionist, a comprehensive, enterprise-level software solution for mass spectrometry data processing, analysis, and management. The software addresses critical needs of research and development organizations seeking scalability and flexibility for a variety of applications, in particular in the field of biotherapeutics characterization.Are you interested?If you are interested in this position, please email your resume or your CV and your motivation letter with the reference number SF-EXP-SAM. Genedata is an Equal Opportunity Employer. Genedata only accepts CVs and resumes directly from candidates. Personnel recruitment agencies need not respond.Job Type: Full-timeExperience:Statistics: 1 year (Preferred)Mass Spectrometry Data Analysis: 3 years (Required)Education:Master's (Required)","San Francisco, CA 94105 (Financial District area)","Mass Spectrometry Scientist, USA – San Francisco",False
517,"Are you a science nerd looking to work in a lab setting? Do you have a Bachelor’s degree in biology and passion for making a difference in the Life Science industry? Do you want to be part of a team that enjoys a challenge but also knows how to have fun? If you answered yes to any of these questions, you could be a perfect fit for our growing team!

The Associate Scientist position in our Next Generation Sequencing department is a great entry-level role with room for growth and advancement. If you have the desire to work in a casual yet results-driven environment that embraces innovation- then you’re just what we’re looking for!

Title: Associate Scientist I

Location: South Plainfield, NJ

Responsibilities:

Prepare amplified template libraries for high-throughput sequencing
Carry out DNA sequencing on next-generation DNA analyzers
Perform routine maintenance of DNA analyzers and related equipment
Check inventory and replenish consumable sequencing supplies
Communicate with customers by phone and e-mail in a friendly and professional manner
Follow SOPs and guidance of supervisors
Be an effective team-player committed to company goals
Qualifications:

Bachelor’s Degree in Biological Sciences required
1+ years biological lab experience is required
Knowledge of standard laboratory processes
Follow and help to develop Standard Operating Protocol (SOP)
Strong communications/interpersonal skills, both verbal and written, are essential.


GENEWIZ is a leading global genomics service company and trusted provider for DNA sequencing, gene synthesis, molecular biology, next generation sequencing, bioinformatics, and GLP regulatory services. Our customers depend on GENEWIZ to achieve results in a rapid, cost-effective manner through specialized expertise and customizable, scalable services that contribute to the advancement of life sciences and technologies.

GENEWIZ employees have a winning attitude and champion innovation, teamwork and accountability through a results-oriented, customer-centric, and fun culture. We offer various health and financial benefits, learning opportunities, competitive compensation, rewarding bonus programs, and a wide range of work/life benefits designed to make your life easier.

To review all of our open positions and to apply, please visit http://genewiz.mytribehr.com/careers/view/83 .

Connect with us on LinkedIn and Twitter: @GENEWIZ","South Plainfield, NJ","Associate Scientist I, Next Generation Sequencing",False
518,"Sema4 is a next-generation health information company, spun out of the Mount Sinai Health System, that provides advanced genomic testing and merges big data analytics with clinical diagnostics. Our team creates practical tools that help patients, clinicians, and researchers better diagnose, treat, and prevent disease. We are striving to construct a more comprehensive picture of health by integrating three key elements: a wealth of clinical experience that informs the answers that patients and providers are seeking, the world-class academic research that illuminates new directions, and the pioneering information science that puts all the pieces together.
We are looking for a Laboratory Project Manager to join our team. The Project Manager will work within a team of laboratory directors and staff to drive the operational aspects and scope of specific projects in a clinical laboratory environment. The ideal candidate will be able to oversee the development of assays and tests from conception to launch. This role requires developing and executing work plans and revising as appropriate to meet changing needs and requirements. This candidate will also be responsible for monitoring resources, evaluating project health, and managing follow-ups and action items.
DUTIES AND RESPONSIBILITIES:
Directs and coordinates activities of designated project(s) to ensure that goals or objectives of the project are accomplished within prescribed time frame and funding parameters. Alters plans and makes recommendations for future project phases or future projects, based on lessons learned from the project
Develops a budget for the project and is responsible for the allocation of resources
Reviews project proposal or plan to determine time frame, funding limitations, procedures for accomplishing project(s)
Ensures all staffing requirements and allotment of available resources to various phases of project met. May evaluate vendors and consultants and their effectiveness and ability to deliver as promised
Establishes work plan and staffing for each phase of project, and arranges for recruitment or assignment of project personnel


Provide end of week updates, highlighting issues, bottlenecks, and also milestones
Will work to push new clinical assays through whole life cycle, including technical validations, regulatory submission and approvals, training, resource management and workflow
Assist in developing marketing materials for both patients and physicians


QUALIFICATIONS:
Bachelor’s degree required; Master's Degree preferred
Basic knowledge in the field of genetic and genomic sciences required.
5 years of relevant experience; Project Management experience preferred.
RNA-Seq knowledge preferred.
Knowledge of coding, data integration, pipeline management and bioinformatics is a plus.
Experience with laboratory bench work required, preferably in a CLIA/CAP laboratory with high volume NGS work.","New York, NY 10029 (Yorkville area)",Clinical Project Manager,False
519,"Seeking a postdoctoral associate to plan and conduct food safety research focusing on identification characterization of food-borne bacteria including unknown organisms, Shiga toxin-producing E. coli (STEC) and Salmonella using whole genome sequencing and other advanced technologies.

Candidate will supervise graduate and undergraduate students in the team, publish research findings and help prepare for research proposals to funding agencies.
Minimum Qualifications:
Ph.D. in microbiology, public health, food science or related field.
Doctoral degree holder seeking postdoctoral experience preferred, in microbiology, public health or food science.
Preferences:
Strong organizational, planning, and writing skills; strong research skills in bioinformatics, microbiology and molecular biology.
Excellent communication and interpersonal skills.
Additional Certifications: Additional Information: Posting Date: 09/19/2018 Closing Date: Open Until Filled Yes Best Consideration Date 10/24/2018 Physical Demands
Able to work in a laboratory setting, moving from sitting to standing positions as needed. Must be able to lift up to 30 lbs.
Diversity Statement:
The University of Maryland, College Park, an equal opportunity/affirmative action employer, complies with all applicable federal and state laws and regulations regarding nondiscrimination and affirmative action; all qualified applicants will receive consideration for employment. The University is committed to a policy of equal opportunity for all persons and does not discriminate on the basis of race, color, religion, sex, national origin, physical or mental disability, protected veteran status, age, gender identity or expression, sexual orientation, creed, marital status, political affiliation, personal appearance, or on the basis of rights secured by the First Amendment, in all aspects of employment, educational programs and activities, and admissions.
^Student Posting Contact Information:
Applicant Documents
Required Documents
Cover Letter
Curriculum Vitae
Unofficial Transcript
List of References (no emails sent from system)
Optional Documents","College Park, MD",Postdoctoral Associate,False
520,"Sanofi is building a state of the art/world class bioinformatics capability in Translational Sciences. Part of the Research Platform organization in Sanofi R&D, Translational Sciences plays a key role in advancing the research pipeline. We are currently seeking a highly motivated and talented individual to lead the Bioinformatics department in Translational Sciences, US.

The bioinformatics team has great technical depth in matters of computation that relate to the science of target identification and validation, drug discovery, biomarker discovery and patient selection. Based in France and the US, the team works closely with Therapeutic Area scientists and other platform departments in an agile mode.

The successful candidate will define a vision of innovation that delivers value while solving scientifically demanding problems to advance the pipeline. Reporting to the Global Head of Translational Sciences, and in partnership with other senior leadership in Translational Sciences the successful candidate will play a key role in directing the overall strategy and success of translational research at Sanofi.

Responsibilities
Define and develop a strategy that meets the needs of stakeholders
Lead and execute the strategy
Lead the Bioinformatics Center of Excellence in Translational Sciences
Ensure that bioinformatics project needs are aligned with portfolio priorities and delivered in a timely manner
Develop good relationships with key stakeholders to understand scientific challenges, project needs, and in turn communicate internally and externally about Bioinformatics
Stay up-to-date and be familiar with new technologies and anticipate and exploit use of new technologies that impact decision making in drug discovery to increase the probability of success
Work closely with Genomics and Science Computing in Translational Science and ITS to maximize synergies and innovation
Align with Therapeutic Areas and other Research Platform departments to maximize projects’ probability of success
Provide expertise for evaluation of external opportunities
Foster and commit to a team culture of continuous improvement, responsiveness, agility and technical excellence
Basic Qualifications
Ph.D. in Bioinformatics or related field with over 10 years of experience
Prior leadership experience in bioinformatics and solid understanding of genetic and genomics data.
Experience with large, complex, heterogeneous, unstructured multivariate data sets.
Experience in solving cutting-edge scientific problems involving petabyte scale data and analytics.
Relevant experience in creating and applying technologies to solve computationally intensive and data intensive in bioinformatics, (NGS, pway systems bio)
Experience leading computational teams focused on applying, conceiving, and developing algorithms and analysis approaches to large data sets including DNA and RNA NGS, single cell sequencing
Preferred Qualifications
Excellent management skills, including the ability to set goals, define priorities, manage individual performance, demonstrated ability to organize people, and activities to achieve goals.
Ideally have industry experience with a record of effective project leadership
Ability to initiate and drive external collaborations and engage key opinion leaders
Strong interpersonal influencing and collaboration skills to work in a team-oriented, matrix environment, and the ability to work through conflicts
Ability to adapt to and effectively manage change in a fast paced and dynamic environment
A passion for science and a sense of urgency to deliver new therapeutics to patients
Strong ability to work in a matrix environment, interfacing with scientists and management to advocate for Translational Sciences and build internal alliances with partners and stakeholders.
Expertise in Genetics, Genomics desirable
Strong entrepreneurial skills to advance research objectives and establish partnerships and collaborations
Outstanding verbal and written communication abilities
Demonstrated record of leading translational teams in biopharma
Experience leading a diverse Research team and developing new technologies/platforms.
Experience in Rare Disease, Neuroscience or CV/Diabetes is a plus

Sanofi Inc. and its U.S. affiliates are Equal Opportunity and Affirmative Action employers committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race; color; creed; religion; national origin; age; ancestry; nationality; marital, domestic partnership or civil union status; sex, gender, gender identity or expression; affectional or sexual orientation; disability; veteran or military status or liability for military status; domestic violence victim status; atypical cellular or blood trait; genetic information (including the refusal to submit to genetic testing) or any other characteristic protected by law.
#LI-SA

At Sanofi diversity and inclusion is foundational to how we operate and embedded in our Core Values. We recognize to truly tap into the richness diversity brings we must lead with inclusion and have a workplace where those differences can thrive and be leveraged to empower the lives of our colleagues, patients and customers. We respect and celebrate the diversity of our people, their backgrounds and experiences and provide equal opportunity for all.","Framingham, MA 01701",Head Bioinformatics US,False
521,"BIOINFORMATICIAN I
 - (T47107)

To perform data management, quality control, data processing, data analysis and other bioinformatics-related tasks on high-dimensional data in coordination with study investigators and other computing and bioinformatics staff in the assigned department. To determine applicable commonly-available, widely-accepted and well-understood bioinformatics tools and technologies. To stay abreast of recent literature and other new developments, incorporating into existing data analysis protocols and pipelines in support of high quality, reproducible research in any science discipline or disease.

Annual Salary: $47,486.40 - $74,484.80

Bachelor's degree in Bioinformatics, Biological Sciences, Computer Science or a related field required. Work experience may NOT substitute for education requirement.

Primary Location University
Job Category Professional & Managerial
Organization 392309000 Genomic Diagnostics & Bioinformatics
Employee Status Regular
Shift Day/1st Shift","Birmingham, AL",BIOINFORMATICIAN I,False
522,"Axle Informatics is a bioinformatics and information technology company that offers innovative computer services, informatics, and enterprise solutions to research centers and healthcare organizations around the globe. With experts in software engineering, bioinformatics and program management, we focus on developing and applying technology tools and techniques to empower decision-making and accelerate the discovery in translational research. We work with some of the top research organizations and facilities in the country including multiple institutes at the National Institutes of health (NIH).ResponsibilitiesLeads and manages requirements gathering and analysis activities by working with stakeholders, developers, designers, QA analysts and internal/external customers.Elicits, captures, analyzes, refines, articulates and documents business requirements, user stories, acceptance criteria and software documentation via approved processes.Manages requirement changes throughout the project lifecycle.Balances business requirements with technical feasibility and sustainability.Synthesizes complex information into concise, readable, unambiguous language.Assists with product backlog maintenance and grooming.Collaborates closely with UX, Development and QA Teams.Establishes and maintains agreements between team members on requirements.Participates in Agile cadence such as Scrum standup meetings, backlog grooming sessions, review and retrospective meetings.Ensures that appropriate project documentation is produced throughout the project lifecycle.Occasional travel for training, meetings or trade shows may be required.QualificationsExcellent written and verbal communication skills requiredProven experience creating user stories, acceptance criteria, design documentation, process flows and wireframes in order to clearly communicate a set of functional requirements.Strong business requirement analytical skills with the ability to produce clearly articulated requirements and documents.Strong understanding of iterative software development.Attention to details to include ability to follow written and verbal directions and error free written communicationManage multiple projects and priorities, tasks and coordinate various channels of communication at the same timeAbility to facilitate and conduct meetings while asking questions and soliciting feedback, presenting and capturing notes/requirements in various software applications / toolsBe proactive and take initiative with little or vague directions at times to include desire to solve problems and be resourceful in seeking answersEducation and Experience: Bachelor’s degree in Computer Science or related field required, Master’s Degree preferred.2+ years of relevant industry experience required.Scrum experience highly desirable.Experience with Javascript, AWS and continuous integration is a plus.The diversity of Axle’s employees is a tremendous asset. We are firmly committed to providing equal opportunity in all aspects of employment and will not tolerate any illegal discrimination or harassment based age, race, gender, religion, national origin, disability, marital status, covered veteran status, sexual orientation, status with respect to public assistance, and other characteristics protected under state, federal, or local law and to deter those who aid, abet, or induce discrimination or coerce others to discriminate.Please follow the link to apply for this position- https://jobs-axleinfo.icims.com/jobs/1176/business-analyst/jobJob Type: Full-timeExperience:Business Analysis: 3 years (Preferred)sql: 1 year (Preferred)","Bethesda, MD",Business Analyst,False
523,"Which team

This role will work in our Next Generation Sequencing group.

Company

True innovation is about finding new and better ways to solve tough, real world problems that span industries — from agriculture to chemical manufacturing and healthcare. Zymergen is unlocking the power of biology to solve these problems with our customers. We engineer novel microbes that make useful molecules, which are part of all the materials in our daily lives. We are engineering biology predictably, reliably and to levels of performance unattainable through traditional R&D methods.

Role

The software engineering team is responsible for building the tools that our scientists use on a daily basis and the computational infrastructure powers the Zymergen platform. As a member of the Next Generation Sequencing team, you will have opportunities to work on a number of different projects and technologies that support our automation, research, and genomic factory teams. Your initial focus will be to support scaling up our Next-Generation Sequencing platform, which means you will apply your Python expertise to large-scale resilient distributed systems, analysis pipelines, and high performance data processing.

Required


BS + 5yrs or MS + 3 yrs or PhD in Computer Science
Python expertise in distributed systems, experience with C optimization (e.g. cython) a plus
Mastery of NGS-related bioinformatics tools, data, and concepts. Familiarity with current trends in related literature a plus.
Penchant for big data and related technologies
Mastery of software engineering principles and experience with git, JIRA, CI/CD
Excellent written and verbal communication skills. Published technical papers and professional presentations a plus
Demonstrated ability to work with a team of highly-motivated engineers

Preferred


Full stack development
RESTful API development
Database development + ORM experience (MySQL, Postgres, Oracle + SQLAlchemy)
AWS wizard and Docker pro

","Emeryville, CA 94608","Senior Software Engineer, Bioinformatics",False
524,"For Current Kite Pharma Employees and Contractors:
Please log onto your Internal Career Site to apply for this job

Job Description

Kite, a Gilead Company, is a biopharmaceutical company focused on the development and commercialization of novel cancer immunotherapy products designed to harness the power of a patient’s own immune system to selectively target and kill cancer cells. Our core technology involves the genetic engineering of T cells, or white blood cells, to express either chimeric antigen receptors (CARs) or T cell receptors (TCRs) for the treatment of advanced solid and hematological malignancies. We are on a rapid growth trajectory and have a highly energized and accomplished team driving to new frontiers of care for cancer patients.

We are seeking a highly motivated individual to join our team as Senior Research Associate, Bioinformatics at our new research and clinical production facility in Gaithersburg, Maryland. The Facility is focused on the development of novel T cell therapies targeting tumor mutations (neo-antigens). Reporting to the Principal Scientist, Bio-Informatics, the individual will assist in the development and implementation of state of the art bio informatics solutions to our research projects.

Responsibilities include, but are not limited to:

Assist in the development, evaluation and implementation of state-of-the art bio-informatics solutions required for the development of approaches enabling targeting of neo-antigens with engineered T cells. Focus areas: analysis of whole exome and transcriptome data with the aim of identifying tumor mutations, development of prediction algorithms to identify neo-antigens with highest therapeutic relevance, analysis of single-cell data (TCRs, transcriptomes) and mining of genomic screening data/large sequencing datasets for biomarkers, therapeutic targets, etc.
Provide computational support for the development and application of appropriate algorithms and statistical methods
Participate in the cross-functional team responsible for the scale-out of BioIT infrastructure to enable engineered T cell therapy targeting neo-antigens for GMP clinical production
Analyze and present scientific results to diverse, cross-functional audiences
Other duties as assigned

Requirements:

BSc degree (or MSc) in Bioinformatics, Computational biology, Immunology or a closely related field with at least 3 years of hands-on experience in applying bioinformatics tools to develop pipelines for processing of next generation sequencing data
Expert knowledge and hands-on experience applying computational tools to study cellular immunity; highly preferred is experience in prediction algorithms to identify T cell epitopes and analysis of cancer genomic data sets with a focus on identifying tumor mutations.
Proficiency in R and/or Python and experience in the development of statistical methods and algorithms
Strong familiarity with single-cell data sets, transcriptome analysis, genetic screening platforms and machine learning is a clear advantage
Excellent interpersonal, verbal and written communication skills are essential in this collaborative work environment
Comfortable in a fast-paced small company environment with minimal direction and able to adjust workload based upon changing priorities

#LI-ML1
IND123","Gaithersburg, MD","Senior Research Associate, Bioinformatics",False
525,"Want to be part of a company whose goal is to be the best in the world and the best for the world?

Apply today!

GENEWIZ is seeking an Associate Customer Support Scientist II to join our Technical Support team.

Title: Associate Customer Support Scientist II

Location: South Plainfield, NJ

Responsibilities:

Communicate with customers via phone and e-mail comfortably on a wide variety of issues
May supervise and manage key customer accounts and specific projects
Effectively summarize and clearly report on a wide range of service line related tasks
Mentor and provide general assistance to new team members
Address, record and track project related communications with customers
Provide customized consultation and troubleshooting services
Assist with in depth technical issues and proactively follow up with clients as needed
Provide support to related business units and Sales team regarding genomics services
Assist with creating and completing internal projects to make the team more efficient
Additional tasks and responsibilities as assigned by supervisor
Qualifications:

BS Degree in Biological Sciences or equivalent years of experience required
Master’s Degree in Biological Sciences preferred
2+ years of lab work experience required
Knowledge of molecular biology techniques is preferred
Prior customer service experience is preferred
Excellent interpersonal skills; both verbal and written are essential
Functions well in a fast paced, customer oriented environment
Closely follow Standard Operating Protocol (SOP)
GENEWIZ is a leading global genomics service company and trusted provider for DNA sequencing, gene synthesis, molecular biology, next generation sequencing, bioinformatics, and GLP regulatory services.

From the company’s founding, GENEWIZ has maintained its unwavering commitment to providing customers with the best value. Excelling in both science and customer support, GENEWIZ is dedicated to accelerating scientific discovery, as well as to developing and delivering innovative solutions for translational medicine and healthcare. Easily accessible around the world, GENEWIZ is the preferred partner at leading academic, pharmaceutical, biotechnology, agricultural, government, and clinical institutions.

GENEWIZ employees have a winning attitude and champion innovation, teamwork and accountability through a results-oriented, customer-centric, and fun culture. We offer various health and financial benefits, learning opportunities, competitive compensation, rewarding bonus programs, and a wide range of work/life benefits designed to make your life easier.

Visit our Careers page at www.genewiz.com/careers to view our open positions and apply.

Connect with us on LinkedIn and Twitter @GENEWIZ","South Plainfield, NJ",Associate Customer Support Scientist II,False
526,"What is Innovative Medicines at Bristol-Myers Squibb?

Innovative Medicines at Bristol-Myers Squibb is a global development and commercial organization focused on Cardiovascular, Fibrosis and Immunoscience therapeutic areas.
We are committed to unleashing innovative approaches to help patients prevail against serious diseases.
From research to customer-facing roles, we foster a collaborative culture and invest in meaningful development opportunities for our people and focus on the activities that increase the speed of the development and delivery of our innovative treatments.
We are a unique organization where team members are encouraged to have broad roles and to contribute beyond a single discipline, all in an effort to accelerate medicines to patients.
We are fast, adaptable and agile. Through focus, nimble decision making, and cross-functional coordination, we are fueling the growth of our marketed medicines and accelerating the delivery of our most promising assets.

Learn more about who we are and what we do for patients

Learn about our unique understanding of the immune system and how it connects our therapeutic areas


Explore additional areas of exciting science at Bristol-Myers Squibb, including fact sheets on specific assets in our pipeline

See the people behind our discoveries


Most importantly, hear from our patients , who are at the absolute center of everything we do

Position Description
In this position, you will work in a matrix environment to:
Develop and deliver Translational Medicine Strategies for novel therapeutic agents to assess pharmacodynamics, patient selection, and understand the mechanism of action in the context of the disease pathophysiology. The results of these strategies will enable decision-making by the Clinical and Development teams and inform the selection of appropriate indications and doses. Communicate the results to a diverse audience both internally and externally. In this role, you will develop actionable biomarker plans consistent with the translational medicine and clinical development strategies as a part of the clinical team. You will manage the implementation of biomarker plans in clinical trials and be responsible for analysis of the biomarker data and CSR. Manage collaborations and communications with external vendors and academic thought leaders.

Delivers high quality translational medicine strategies for target engagement, pharmacodynamics, mechanism of action, and patient selection.
Develop the biomarker plans for multiple trials in different indications.
Manage the implementation of translational/ biomarker plan by effectively engages with technical/scientific experts in TM and IMD. Effectively interfaces with the Translational Medicine group to obtain appropriate resources to deliver on biomarker goals.
Collaborate with clinical development team to define biomarker components of statistical analysis plans.
Develop and implement exploratory analysis plans for biomarker and clinical data.
Collaborate with external partners and CROs conducting studies to ensure operational success
Collaborate with Translational Bioinformatics to define key questions and analysis plans for “Omics” and integrated clinical/biomarker data.
Collaborate with pharmacodiagnostics group to develop patient selection/stratification markers into pharmacodiagnostic tools.
Engage with internal and external vendors to investigate molecular mechanisms of action through management and communication of non-clinical studies.
Communicate effectively across the organization with Translational Medicine, Clinical Development, Disovery and Medical Affairs teams.

Qualifications:

MD or PhD,

Experienced scientist with 5+ years’ experience, including drug development experience and basic or translational immunology research

Deep understanding of the role of translational research/medicine and clinical biomarkers in drug development

Comfortable working in a fast-paced environment where speed is paramount
Comfortable working in or leading matrix team

Willing to work as a topic expert, outside of a traditional functional environment, in a team unified around serving the assets

Ability to recognize, articulate, and accept calculated risks to make informed decisions

Demonstrated experience in the appropriate application of various scientific technologies into translational research strategies

Working knowledge of all functional areas of drug development, including, biology, toxicology, clinical development, diagnostic development, etc.

Demonstrated scientific acumen and mechanistic understanding of disease biology","Princeton, NJ 08540",Biomarker Scientist,False
