,job_description,job_location,job_title,sponsored
965,"Q3 is seeking a recent graduate with up to 2 years of relevant local experience in southern California to join our Team as a Design Engineer and be an integral part of our growth as a specialty engineering firm focused on all things stormwater.

Key Responsibilities
Below are some of the potential tasks that you may be responsible for under the supervision and/or mentorship of senior leadership:
Engineering planning, analysis, and design of stormwater-related systems, facilities, and features, including storm drain systems, channels, levees, in-stream and floodplain restoration features, water quality mitigation, culverts, bridges, bank protection, grade stabilization, spillways, and energy dissipaters
Perform local and regional hydrologic analyses
Perform flood frequency analyses
Perform floodplain and inundation modeling and mapping
Perform hydraulic analysis of in-stream flood control structures
Perform sediment transport and scour analyses
Perform spatial analysis and data management
Work with multidisciplinary teams (other engineers, geologists, biologists, planners, and environmental scientists)
Prepare construction plans, specifications, design reports, quantity take-offs and cost estimating documents
Conduct site reconnaissance
Attend client and technical meetings
Contribute to business development and marketing, including proposal preparation and interviews
Qualifications
Unless otherwise stated, the following represents the minimum requirements for this job posting:
Bachelor’s degree in Civil Engineering from an accredited four-year college or university; an advanced degree is desirable
some relevant local (southern California) experience is desirable
Engineer in Training (EIT) Certification
Excellent writing and verbal English language skills
Ability to work in a team environment
Some knowledge of local stormwater/hydrology-related standards and guidelines is desirable
Proficiency in Microsoft Office applications (Outlook, Word, Excel, and PowerPoint)
Proficiency in AutoCAD is desirable
Proficiency in ArcGIS is desirable
Proficiency is desirable in some or all of the following programs: WSPG, HEC-RAS, and HEC-HMS
Proficiency in AES or Civil Design hydrology programs is desirable
Some experience using 2-dimensional hydraulic models (e.g,, RAS2D, FLO-2D, XP-SWMM/TUFLOW) is desirable
Valid California driver’s license and a satisfactory driving record
Q3 is an Equal Opportunity and Affirmative Action Employer.

Submit resumes by email to: admin@Q3consulting.net","Mission Viejo, CA",Design Engineer,False
966,"The Solutions Engineering team is currently seeking an exceptional person with strong user-facing experience to join us. In the Solutions Engineer role, you will tackle complex problems as you work with our scientist users to rapidly prototype software tools that they need. Solutions Engineers work at the leading edge of software development, helping our team of biologists and automation experts get the most out of our software.

Job responsibilities
--------------------

The role of solutions engineer involves rapid-fire work on a variety of projects, with the objective of delivering effective help to users, quickly. Handling typical support and scripting requests could take anywhere from hours to weeks.

Specific responsibilities include:

Evaluate the software gaps between our existing production system and user needs
Engage with users to understand and scope their software needs to address gaps in the current system
Gather requirements for proposed software tools
Implement complex software solutions for users while iterating on user feedback
Provide training and support for existing tools
Identify solutions-developed tools that should be incorporated into production software features

Qualifications/Experience
-------------------------


B.S. or higher in Computer Science, Computer Engineering, or related field
Or, a degree in a science field and M.S. / other training in Computer Science
2+ years experience working in a software role
Excellent implementation skills in Python
Experience working directly with end-users

Knowledge and skills


Ability to understand needs as expressed by both non-technical and technical users
Demonstrated experience gathering and understanding customer requirements.
Ability to assess use cases, and provide solutions, quickly
Organized and methodical in documenting work

Preferred Skills


Experience working with scientists and/or working biology knowledge
Experience with software best practices, tools (Jira, git)
Experience with software support
Familiarity with Java and/or Javascript

Founded in 2013 and based in the San Francisco Bay Area, Zymergen is a technology company unlocking the power of biology. We deliver better economics for products made from biology that are used across industries, bring new products to market faster, and develop novel products. Our proprietary platform uses robots and machine learning to engineer microbes faster, more predictably, and to a level of performance previously unattainable. These microbes, and the products they produce, have broad applications across industries such as chemicals and materials, agriculture, and healthcare. For more information visitwww.zymergen.com ( http://cts.businesswire.com/ct/CT?id=smartlink&url=http%3A%2F%2Fwww.zymergen.com%2F&esheet=51436625&newsitemid=20161010006215&lan=en-US&anchor=www.zymergen.com&index=1&md5=eadf9f7cb8a0bdbfa22eb7b2688a7e09 ).

A key element of our success is our ability to apply the latest in software tools and hardware systems to challenges in biology, chemistry, and manufacturing. Zymergen's automation engineering team plays a critical role in distinguishing our wet lab systems from those developed by our competitors.

Working at Zymergen offers robot automation experts exposure to a field that makes a difference in the lives of millions of people: low-cost, scalable chemical manufacturing touches everything from how airplanes are built to the frontiers of life-saving medicines. In addition to working at a fast-growing startup and a competitive salary package, you'll have the satisfaction of knowing you are building a future for our world that was the realm of science fiction just ten years ago.

Individuals seeking employment at Zymergen are considered without regards to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation.","Emeryville, CA 94608",Solutions Engineer,False
967,"CommissionPosition Title: X-Sprays™ Outside Sales RepresentativeAbout X-Sprays™: Our founder, Dr. Clive Spray PhD, has dedicated his life to improving the quality of other people's’ health. Over the last 20 years, the chemist and plant biologist has been committed to finding natural solutions to life’s lingering problems. Combining an understanding of both traditional ethno-botany with the cutting edge of nutritional science, Dr. Spray has created several formulations designed to help in the areas where we need it most, whether it is helping insomnia, increasing libido, or alleviating pain.As nationwide attitudes surrounding cannabis and cannabinoids have changed, we have taken this opportunity to work on formulations containing CBD, an incredibly therapeutic and non-psychoactive cannabinoid. Our work with CBD has opened up an entirely new realm for our formulations and allowed us to provide even more relief to our consumers. New products near launch include THC formulations for the Colorado market.Job Purpose: Develop local and national sales strategies to attract new clients. This position will require travel throughout Colorado and outside Colorado as we launch in new market areas. Source new sales opportunities and close sales to achieve targeted goals. The Sales Representative will play a key role in increasing revenue by managing and negotiating with clients, generating leads, qualifying prospects, managing & coordinating sales of products.Key Responsibilities and Accountabilities: Present, promote, and sell X-Sprays™ products.Establish, develop, and maintain positive business and customer relationships.Achieve agreed upon sales targets and outcomes within schedule.Analyze territory/market’s potential, create sales strategies for new markets, track sales and status reports.Supply management with reports on customer needs, problems, interests, competitive activities, and potential for new products.Reach out to customer leads through cold calling.As the market territories grow, develop a team of outside sales reps under you.Eventually manage a team of sales reps.Other tasks as assigned by management.Job Qualifications: Must already possess or be able to qualify to receive a Colorado Marijuana Enforcement Division support badge and 21 years of age or older. Colorado residency, no felony convictions and must successfully pass an extensive background check. Must have own vehicle.Knowledge:  Working knowledge of medical and/or retail marijuana or the ability to learn. Knowledge of local and state laws and regulations pertaining to medical and/or retail marijuana or the ability to learn.Skill:  Leadership, reporting and information management, advanced computer literacy, local and national sales. Ability to manage a team of sales reps.Ability:  Attention to detail, strong problem solving, communication, anticipatory thinking, calculating, multi-tasking, conflict resolution, teamwork, professionalism, accountability and proactive behavior. General positive outlook, behavior and attitude.Education or Formal Training:  High School or equivalentExperience:  Proven sales experience, process improvement implementation, sales analytics development and tracking. Management skills a plus.Working Environment:  Field, Corporate Office, other.Physical Activities:  Physical aptitude and health necessary to perform manual labor tasks. May include: extended periods of sitting, lengthy typing and reading, standing, carrying or holding containers/boxes up to 50 pounds, and performing repetitive motions.Job Types: Full-time, Base plus commissionJob Type: Full-timeExperience:Basic Computer Skills: 1 year (Preferred)Sales: 2 years (Preferred)cannabis sales: 1 year (Preferred)Education:High school (Preferred)License:MED Badge (Preferred)Onboarding time:Less than 1 month","Denver, CO 80204 (Central West Denver area)",Outside Sales Representative,False
968,"Plant Biology/Physiology Leader - RTP, NC

GreenLight Biosciences - Powering the RNA revolution
GreenLight Biosciences is seeking an exceptional, highly-motivated Plant biologist/physiologist with experience in seed physiology and project and collaboration management to apply Greenlight’s cutting edge RNA technology to Crop Protection. In this role you will be integrally involved in both the strategic approach and the ultimate deployment of research surrounding the discovery, characterization, production and testing of novel RNAi products for crop protection. Strong technical, organizational, and communication skills, as well as the ability to develop creative solutions to challenging problems in a fast-paced milestone driven company, are essential.
Qualities:


Results-oriented individual with a passion for developing cutting edge technology
Project management and critical thinking as part of an interactive team
Proven ability to manage collaborations and develop trusting relationships
Willing to pitch in and do what it takes to enable success for all aspects of the project, team and company.

If you are interested in working in a fast paced exciting start-up environment, come help GreenLight unlock RNAi solutions for crop protection and transform the existing Ag space!

Responsibilities:
Create pipeline strategy with the big picture of Ag markets, practical application requirements, IP and the regulatory viewpoint in mind.
Manage collaborations, CROs and projects.
Design test and implement innovative ideas and concepts aimed at developing novel RNA based products to address plant diseases.
Develop methods and assays for screening of candidate products working in close collaboration with the formulations team and collaborators.
Serve as a subject matter expert in plant/seed physiology including phloem and cell-to-cell transport and leaf architecture providing support to multiple projects and programs.
Stay current on developments in plant physiology as well as available public and commercial data resources.
Engage potential customers to identify problems and opportunities for products.
Work collaboratively with other team members to accomplish project goals and milestones, troubleshoot challenges and discover solutions.
Continuously contribute to the company’s intellectual property portfolio and routinely track and document results in laboratory notebooks and databases.

In this position you need:
A Ph.D. in Plant Biology, Plant Pathology, Plant Physiology or related field, ideally with substantial experience in the area of RNAi.
3+ years of relevant postdoctoral experience.
A solid record of and interest in scientific leadership, with at least 1 year of experience managing a small team of undergraduates, RA’s or scientists.
Experience effectively managing multiple projects with appropriate attention to detail and communication of project progress, deviations and results to stakeholders in a clear and timely fashion.
Experience building scientific strategy and lab infrastructure from the ground up.
Experience working with external partners demonstrating collaboration skills and stakeholder management.
Excellent knowledge of state of the industry for RNAi use in plants for potential or existing commercial uses including the current academic research.
Personal maturity and a sense of humor.
City: Research Triangle Park, NC
Country: USA
Job Area: Research and Development","Research Triangle Park, NC","Scientist 3, Plant Pathology; Plant Virology",False
969,"Passionate about making a difference in the world of cancer genomics?
With the advent of genomic sequencing, we can finally understand our genetic makeup. We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data. Here at Tempus, we are building the infrastructure to modernize cancer treatment. By analyzing a patient’s genetic data in the context of molecular therapies, We empower physicians to make real-time data-driven decisions in clinic based on the comprehensive computational analysis of a patient’s unique pathology.
As a Product Manager at Tempus, you’ll be on the front lines of our battle to develop and deliver cutting-edge, modern technology into the hands of clinicians. The software we’re developing is the culmination of input from scientists, clinicians, pathologists, engineers, data scientists, and some of the top academic oncology centers in the world. We’re expanding the team of product managers who bring those inputs together to design, scope, and build solutions to some of the toughest problems in cancer care.
What You'll Do:
Immerse yourself in the tough problems we’re solving, and team with scientists, engineers, and designers to develop elegant software solutions to solve those problems
Own the product roadmap for a subset of Tempus’ products, and partner with Jr Product Managers and the Director of Product to find the best way to execute quarterly and sub-quarterly goals.
Work with developers, scientists, and operations teams to deliver product releases that are stable in production and satisfies scalability, reliability, and performance goals
Conduct deep product analysis and use the data to guide the short- and long-term roadmap for the team
Owns stakeholder communication and expectation management around roadmap and delivery timelines for your products
Test release candidates and participate in the Product Management approval process for deployments
Lead operational change management for production changes and any related workflow impacts
Serve as the direct line of communication with users of your products to maintain a constantly evolving backlog of future enhancements
Help create the internal and external playbook for implementing and supporting integrations with the Tempus product and hospital/industry partner’s clinical systems in a scalable and consistent manner
Work closely with on-site and off-site integration and informatics managers to prioritize product roadmaps in accordance with requirements in the field to accelerate, improve and optimize integrations with new health systems
Qualifications:
3+ years of technical experience building software in the tech or biotech industry
Experience working with agile software development teams
2+ years of relevant experience with SQL or Python.
A history of building and using product analytics to drive decisions using tools such as SQL, Tableau, Plotly, Excel.
Experience with software development and project management tools (JIRA, Trello, etc.)
Ability and interest to quickly ramp up on new concepts in the fields of genomics, oncology, and health informatics systems.
Excellent written and verbal communication skills, including the ability to act as translator among diverse teams of biologists, medical professionals, engineers, operators, and data scientists.","Chicago, IL 60654 (Loop area)",Product Manager- Data Integrations,False
970,"ContractZymergen has been developing a platform to use its biotech capabilities to create new specialty molecules that were previously not available or practical through traditional petrochemical based chemistry. Zymergen has demonstrated the promise of its platform to produce both new and known molecules through chemistry and bioengineering to deliver unique specialty materials, including work under a contract with the Defense Advanced Research Projects Agency (DARPA) pursuant to DARPA's Living Foundries: 1000 Molecules program.

Zymergen is looking for a patent attorney to help protect newly developed technologies, with a particular focus for the role on developing a patent portfolio around tools and techniques for high throughput genetic engineering of microorganisms.

The individual to fill this role will have the opportunity and should have the acuity to work with individuals throughout the organization including interdisciplinary research teams (e.g., software engineers, data scientists, and biologists), business development, and members of the legal team.

Successful candidates should have demonstrable skills in evaluating new technologies and seeing such technologies through the patenting process from invention disclosure to patent issuance. Candidates will preferably have a strong understanding of U.S. and foreign patent systems, including the patent development, filing and prosecution processes, invention review, patent searching, and freedom-to-operate analyses.

Responsibilities and Deliverables


Provide counseling on patent and related IP matters to the research community
Work with research teams to promote and develop new inventions from research projects, such as new techniques to improve genetic engineering of microorganisms
Search potential inventions for patentability, freedom-to-operate, and, as needed, independently draft informed patent applications
Work with outside counsel and foreign associates to prepare and prosecute patent applications, and, as needed, independently prepare and prosecute U.S. patent applications
Conduct IP audits for various business units and identify areas for protection
Support IP development and positioning for new products, including products with complex supply chains
Work with the Senior Patent Counsel to prepare and implement IP strategy consistent with company development goals
Assist with patent portfolio development and management
Maintain awareness and contribute to other legal and commercial activities (e.g., customer contracts, licensing, and product development)

Qualifications

REQUIREMENTS


Must be Active and Registered with the United States Patent and Trademark Office and a member of the State bar of California or another U.S. state and eligible to practice law as registered in-house counsel in California
Proven experience with patent drafting and prosecution, including direct experience with patent applications directed to tools and techniques for genetic engineering (writing samples of drafted and prosecuted applications will be requested during the interview process)
At least three years of experience preparing and prosecuting U.S. patent applications at companies with a strong genetic engineering focus or law firms working directly for such companies, including familiarity with international patent laws and the Patent Cooperation Treaty (PCT)
M.S. or higher degree in a discipline related to genetic engineering (e.g., genetics, microbiology, biochemistry) and a J.D. from a U.S. law school

PREFERENCES


Experience with computer science and algorithm-related patent applications a plus
Research experience in an academic or commercial setting
Ph.D. strongly preferred
Graduates of top 25 law schools strongly preferred
Prior patent examination experience

Founded in 2013 and based in the San Francisco Bay Area, Zymergen is a technology company unlocking the power of biology. We deliver better economics for products made from biology that are used across industries, bring new products to market faster, and develop novel products. Our proprietary platform uses robots and machine learning to engineer microbes faster, more predictably, and to a level of performance previously unattainable. These microbes, and the products they produce, have broad applications across industries such as chemicals and materials, agriculture, and healthcare. For more information visit www.zymergen.com ( http://cts.businesswire.com/ct/CT?id=smartlink&url=http%3A%2F%2Fwww.zymergen.com%2F&esheet=51436625&newsitemid=20161010006215&lan=en-US&anchor=www.zymergen.com&index=1&md5=eadf9f7cb8a0bdbfa22eb7b2688a7e09 ).","Emeryville, CA 94608",Patent Attorney,False
971,"$18 - $28 an hourContractSummary: 12 Months Contract, 1st Shift, Mon to FriA Maintenance Technician is a thorough professional with a practical mind and attention to detail, to undertake the responsibility to preserve the good condition and functionality of premises.Responsibilities: Survey buildings and repair mechanical systems to ensure they are consistent with health and safety standardsPerform scheduled maintenance on a wide variety of automation equipment : conveyor systems, item counting machines, pumps, valves and other PLC controlled automation systemsAssist in the setup of ventilation, refrigeration and other systems and conduct repairs when necessaryInteract with computerized maintenance management systems (CMMS)Collaborate with a team of engineers, biologists, scientists and more to deploy new automation systemsPerform manual repairs when necessary (fix locks, replace windows etc.)Conduct general upkeep procedures (e.g. landscaping) and other tasks as assignedJob Types: Full-time, ContractSalary: $18.00 to $28.00 /hourExperience:Facility Maintenance: 5 years (Required)Maintenance Technician: 6 years (Required)Location:Tucson, AZ 85743 (Preferred)","Tucson, AZ 85743",Maintenance Technician,False
972,"Do you want to be part of a company creating cutting edge technology that is uncovering the mysteries of life itself? Pacific Biosciences is seeking a talented full-stack software engineer with an emphasis on back-end web services supporting their SMRT (Single-Molecule Real-Time) sequence analysis software suite. The candidate will develop robust, elegant and efficient software components and APIs to rapidly develop a diversity of scientific software solutions.

Responsibilities:
Design and implement foundational software layers including RESTful web-services implemented in Scala for managing sequencing data, designing and executing scientific analyses and more.
Engage in an unusually multi-disciplinary organization of software and hardware engineers, bioinformaticists, chemists, and molecular biologists developing state-of-the-art, single-molecule, genomic analysis systems.
Write design specifications for peer review; adhere to software development standards for coding and unit/functional test coverage.


Position Requirements:
B.S. in computer science, electrical engineering or in physical science disciplines; candidates with a high level of relevant experience will also be considered.
Candidates with experience developing front-end applications is a plus, especially Typescript and a modern framework.
Experience maintaining software projects under source control with git in an Agile/Scrum environment.
Experience in the life-sciences tools domain, especially DNA sequencing, is preferred but not required.


All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, national origin, protected veteran status, or on the basis of disability, gender identity, and sexual orientation.","Menlo Park, CA 94025",Senior Staff Software Engineer,False
973,"AbbVie has invested in a new research enterprise in Cambridge, Boston - the Foundational Neuroscience Center (FNC). The FNC will investigate the fundamental biological mechanisms underpinning neurodegenerative disease with particular attention to Alzheimer’s disease (AD). Pre-clinical, genetic, and bioinformatics studies implicate neuroinflammatory processes as likely contributing factors to Alzheimer’s disease onset and progression. Our discovery research team aims to understand how microglia, the predominant innate immune cell type in the CNS, may be therapeutically modulated to improve clinical outcomes in this disease.

We are seeking a cell/molecular biologist preferably with pharma/biotech background to join the neuroinflammation group at the FNC. This individual, with a background in immunology and/or neuroscience , and strong technical expertise in molecular and cell biology, will be responsible for supporting early drug discovery efforts to identify and validate novel drug targets, including assay development and validation, and characterization of model systems to study neuroinflammation and investigate the basic biology behind microglial dysfunction in AD.

Key Responsibilities:
Contribute technical and scientific expertise to neuroinflammation project teams

Execute on a planned experimental design - collect, analyze, interpret and present data

Generate robust and complete data sets to support key Go/NoGo decisions on novel drug targets

Work closely with colleagues to initiate high throughput screening assay development

Develop expertise with novel technologies and laboratory techniques

Lead and/or assist in writing and revising SOPs

Work diligently and efficiently to meet deadlines in a fast-paced environment

Read and apply relevant scientific literature

Adhere to safety and compliance

Participate and/or present in internal meetings

Position will be hired based on level of experience.

Basic:

BS or MS in biology or related field with 5+ years (BS), or 2+ years (MS) of pharmaceutical and/or biotech industry experience
Proficiency with cell culture techniques, transfection and transduction methods
Proficiency with cellular analytical techniques such as immunofluorescence microscopy or flow cytometry.
Skilled with basic techniques such as ELISA, Mesoscale, luminescence
Aptitude for basic statistics and software packages such as GraphPad PRISM
Demonstrated ability to work well in a collaborative team-oriented environment
Demonstrated ability to learn, understand and master new experimental techniques
Strong organizational skills that enable multitasking and working within timelines
Demonstrated record keeping, scientific writing skills, and strong verbal communication skills
Equal Opportunity Employer Minorities/Women/Veterans/Disabled","Cambridge, MA","Scientist, Neuroinflammation",False
974,"$16 - $18 an hourContractAdvance Services is seeking candidates for the following position:Maintenance / Automation Technician$16 - 18 / HourContract Position - through mid September 2019All positions require: Background Check and Drug ScreenExciting Opportunity!*We are seeking a motivated Automation Technician for our new seven-acre greenhouse. This position will be located in Marana, AZ, reporting to our Automation Systems Lead.This position will implement the site’s robust maintenance program. This program will include preventative maintenance, real time troubleshooting/debugging and continuous improvement.Key Responsibilities:Perform scheduled maintenance on a wide variety of automation equipment including but not limited to: *conveyor systemsitem counting machinespumpsvalvesenvironmental control systems*and other PLC controlled automation systems**Work with growers and functional teams to diagnose and troubleshoot issues arising from daily operation of automated material handling systems*Interact with computerized maintenance management systems (CMMS) to document maintenance events *Collaborate with a team of engineers, biologists, scientists and more to deploy new automation systems and provide continuous improvement to existing designs*Qualifications ***Associates degree or certified training in automation/engineering related field**High degree of mechanical aptitude, and general knowledge of equipment reliability & maintenance*Must have a minimum of 8 total years of experience. A minimum of 3yrs of automation experience (trouble shooting, mechanical systems adjustments, Electrical diagnostics. Person can come from either a material handling, conveyor, automotive or automation environment. They will work in a new 7 acre greenhouse that is 80% complete (this person will not be involved in active construction). They will be adapting automation for plant breeding*At least 3 years of hands on experience troubleshooting automation systems with a holistic approach including**Mechanical system adjustment**Electrical diagnostics**Software/HMI manipulation**At least 8 years working in a general facilities maintenance environment**Familiarity with Microsoft Office suite of tools**Desired Skills/Experience:*Conveying equipment or packaging system experience *Basic familiarity with agriculture or horticulture**Experience with CMMS**Experience with 3D printing and/or 3D modeling*Experience with wire routingAdvance Services, Inc. is an Equal Opportunity Employer (EOE).Job Types: Full-time, ContractSalary: $16.00 to $18.00 /hourExperience:Mechanical System Adjustment: 3 years (Preferred)Electrical diagnostics: 2 years (Preferred)general facilities maintenance environment: 8 years (Preferred) * Software/HMI manipulation: 1 year (Preferred)Automation (trouble shooting, mechanical systems adjustments: 3 years (Preferred)Microsoft Office: 2 years (Preferred)Education:Associate (Preferred)Location:Marana, AZ (Preferred)","Marana, AZ",Maintenance / Automation Technician,False
975,"As a Senior Scientist, you will be expected to work equally well in self-starting mode as well as a member of a matrixed team within Fulcrum. Your initial focus will be to develop, implement and execute appropriate in vitro assays required for the advancement of high priority projects. You will work in close collaboration with the management team and scientists to drive our pre-clinical target discovery program and industrialize target validation in a variety of diseases. This role is seeking an individual who desires to learn and tackle new challenges and initiatives and have a direct impact on progressing novel therapies to patients.
Responsibilities
Develop and execute appropriate in vitro assays required for the advancement of high priority projects
Work closely with the research team to validate, invalidate and prioritize targets in specific monogenic diseases
Industrialize CRISPR-based target discovery approaches in challenging disease models
Present and discuss results with the research team and the external research community; work among a team of talented scientists
Provide novel, innovative solutions to challenging problems
Prepare protocols and SOPs for diverse assays
Maintain accurate documentation of experiments
Interact and communicate results and conclusions within the biology group and cross functional project teams
Review the scientific literature to remain abreast of developments in relevant fields
Qualifications
Ph.D. with 2+ years of relevant industry experience validating targets in diseases using CRISPR and / or shRNA-based technologies
Experience using laboratory automation and robotics
Independently design, execute, troubleshoot, and interpret biological experiments in support of program objectives
Expertise in in vitro (cell lines, stem cells and explants) models relevant to skeletal muscle, cardiomyopathy, and / or CNS indications with a proven track record in assay development, implementation and execution
Track record using genomic approaches, including RNA-seq, ChIP-seq, or ATAC-seq, to understand cellular gene regulatory networks. Experience working closely with computational biologists is a plus
Familiarity with muscle cell biology and / or neuroanatomy, knowledge of cellular physiology, electrophysiology and neuro-muscular function, neuro-muscular cell imaging and quantitative algorithm application, and neuro- muscular histopathology is a plus
To be considered for an opportunity at Fulcrum Therapeutics, please submit your CV with the title of the position in the subject line to careers@fulcrumtx.com.","Cambridge, MA","Senior Scientist, Target Validation and Gene Regulation",False
976,"Juno Therapeutics is a clinical-stage company developing novel cellular immunotherapies based on two distinct and complementary platforms – Chimeric Antigen Receptors (CARs) and T Cell Receptors (TCRs) technologies. Our goal is to revolutionize medicine by re-engaging the body’s immune system to treat cancer.
Job Summary:
We are seeking a highly motivated and experienced Senior Scientist to lead immunoassay development for Juno’s clinical stage programs. The position requires an in-depth knowledge of multiple analytical platforms, including a deep understanding of flow cytometry, cell-based assays, and ligand-binding platforms, as well as extensive knowledge in T cell biology. The qualified candidate will possess hands-on experience developing and qualifying analytical methods to support product release testing and characterization, and must be familiar with relevant analytical guidance and regulatory requirements. The Senior Scientist will lead high-performing scientific teams and must possess strong collaboration and communication skills, a proactive attitude, critical problem-solving abilities and an awareness of current trends, technologies, and regulatory landscape. The ideal candidate will be an applied immunologist or cell biologist who wants to use their experience, passion, innovativeness and hard work to develop leading-edge therapies that can make a difference in people’s lives. This position reports into the Head of Immunoassays within Analytical Development.
Responsibilities:
Serve as immunoassays project lead for Juno’s clinical stage programs, responsible for strategy, experimental design and execution of immunological assays from initial development through qualification and transfer to internal partners and external CROs/CMOs.
Hands-on technical scientist and people leader of scientific staff. Lead lab-based teams in developing multiple assays to interrogate T cell phenotype/function to support product release (identity, potency, purity, etc.) and characterization from Ph. I development through commercialization. Provide mentorship of lab scientists in data analysis, methods lifecycle management, and analytical control across multiple disciplines.
Support career development for direct reports. Actively coach, mentor and provide career development for seasoned scientists and junior staff.
Author technical reports and regulatory documents (IND/CTA, BLA/MAA, etc.), and serve as a subject matter expert in interactions with US and ex-US regulatory authorities.
Interface with QC partners and in transferring robust qualified methods, participating in drug product investigations, and deploying high-throughput techniques that can be used in a regulated environment. Manage work from external CROs.
Serve as immunoassays lead representative on cross-functional project teams across Research, Product Sciences, Clinical, CMC and Regulatory functions.
Qualifications & Education Requirements:
PhD/MS in immunology, cancer biology, molecular biology, or related life-sciences field, with 5+ years of biopharmaceutical industry experience.
Demonstrated technical expertise in T cell biology and applicable analytical platforms, including multiparameter flow cytometry, plate-based assays, ligand-binding platforms (ELISA, MSD, Luminex, etc.), and standard cellular immunology interrogation techniques.
Demonstrated success in managing the methods lifecycle from development through qualification and transfer, with relevant knowledge in ICH/USP/EMA guidelines. Commercialization experience a plus.
Strong communication, interpersonal and management skills with prior experience in leading lab scientists throughout product development.
Previous success in the authorship of regulatory documents.
Highly self-motivated and independent. Adept at regularly delivering towards deadlines, while possessing a mature investigation/troubleshooting framework to guarantee method
Proven ability to work within multidisciplinary teams across Research, Product Sciences, Clinical, CMC and regulatory functions
Our headquarters, situated in the bustling South Lake Union district of Seattle, sits among some of the most visible organizations in the world. Seattle offers award-winning restaurants, a vibrant, hip music scene and spectacular views of water and mountains. Within an hour’s drive of Seattle, you can be fishing, skiing, hiking or tasting world-class Washington wines.

THINK BIG. BE BRAVE. DELIVER.","Seattle, WA 98109 (Westlake area)","Senior Scientist, Immunoassays, Analytical Development",False
977,"Janssen Research & Development, L.L.C., a division of Johnson & Johnson's Family of Companies is recruiting for a Senior Associate Scientist in Discovery Chemistry, for our site in Spring House, PA.

At the Janssen Pharmaceutical Companies of Johnson & Johnson, what matters most is helping people live full and healthy lives. We focus on treating, curing and preventing some of the most devastating and complex diseases of our time. And we pursue the most promising science, wherever it might be found.

Janssen Research & Development, LLC discovers and develops innovative medical solutions to address important unmet medical needs in oncology, immunology, neuroscience, infectious diseases and vaccines, and cardiovascular and metabolic diseases. Please visit http://www.janssenrnd.com/ for more information.

We are Janssen. Our mission drives us. Our patients inspire us. We collaborate with the world for the health of everyone in it.

Thriving on a diverse company culture, celebrating the uniqueness of our employees and committed to inclusion. Proud to be an equal opportunity employer.

The newly formed Discovery Chemistry group is committed to the delivery of high quality drug candidates working with all six Janssen Therapeutic Areas (TAs). This mission requires deep scientific expertise in a number of disciplines including chemistry, cellular and molecular pharmacology, enzymology, and screening technologies coupled with an ability to work collaboratively with internal and external partners. Building on a strong legacy of success, we are currently seeking an outstanding individual to join our team as Senior Associate Scientist, Discovery Chemistry. This position will be based at our drug discovery site in Spring House, PA.

We are seeking an experienced BS- or MS-level medicinal chemist with excellent organic synthesis expertise to advance small molecule drug discovery programs toward the clinic. In this laboratory-based position, the successful candidate will partner with both internal and external medicinal chemistry teams to generate innovative solutions to synthetic and medicinal chemistry challenges within the context of small molecule drug discovery projects. She/he will maintain close interactions with computer assisted design scientists, biologists, pharmacologists, and pharmaceutical development scientists. Strong people skills and the ability to thrive in a team and goal driven environment are key attributes.

This individual must also excel in communication and have strong interpersonal skills necessary to influence in a collaborative multidisciplinary environment.
Responsibilities of the Senior Associate Scientist include:
Maintaining a high level of productivity in the laboratory setting.
Developing and executing clear synthetic strategies towards complex molecules using state-of-the-art synthetic methodologies.
Designing and synthesizing drug-like molecules utilizing medicinal chemistry knowledge and an understanding of ADME, pharmacokinetics and optimal physicochemical properties.
Collaboratively supporting the advancement of compounds through in vitro and in vivo studies to identify development candidates.
Collaboration with structure based design groups to impact rational design of molecules.
Generating novel, testable hypotheses to enable clear decision making.
Contributing to defining scientific strategies and goals within a project team setting.
Presenting data and reports on project status at individual and group meetings.
Drafting, executing and serving as co-author on research published in peer reviewed journals, and presenting work at scientific conferences.

Qualifications
Bachelors or Masters in synthetic, organic, medicinal chemistry or related chemistry degree is required
A minimum of 8 years of relevant pharmaceutical medicinal chemistry industrial experience is required
Strong track record of achievement in the synthesis of drug candidates, with a deep knowledge of modern synthetic & analytical techniques is required
Proven track record of scientific contributions including peer reviewed publications, patents and presentations is required
Experience with advanced chemoinformatics tools is required
Experience with computational chemistry methods is preferred
Independent thinking and the ability to effectively collaborate in a highly matrixed environment
Excellent oral and written communication skills, including preparation of presentations

Primary Location
United States-Pennsylvania-Spring House
Organization
Janssen Research & Development, LLC. (6084)
Job Function
Chemistry
Requisition ID
2263180918","Spring House, PA","Senior Associate Scientist, Discovery Chemistry",False
