job_title,clean_description,salary,state,sponsored,search_term
Regional Account Manager (Genomics/Instruments),"job summary
the regional account manager drives revenue growth to meet or exceed sales revenue targets that are based on strategic product areas within the growing nanostring portfolio the ram will work to synchronize the nanostring portfolio with the customer’s workflow in both a consultative and technical manner the ram will pull together internal resources to support and create strategic customer relationships and will support the development of nanostring key opinion leaders in the genomics and proteomics marketplace the ram will bring to nanostring market feedback on product fitness and support the continued development of our portfolio the ram will position products and handle customer objections and also demonstrate successful use of the nanostring portfolio by our current client base heshe works in concert with the district sales manager to develop and drive strategy key regional strategies in our areas of focus heshe collaborates with the inside sales and field application specialists to deliver complete product and service solutions to nanostring clients heshe must be able to form strategic alliances and design solutions that support pipeline evolution drive opportunities to a close and achieve longterm sustainable business
territory ny nj eastern pa and delaware
essential functions
sales revenues  budgets meet or exceed sales targets – increasing sales of all nanostring products by managing all sales functions and driving new business
strategy implement company strategy through specific strategic account plans developed in concert with hisher district sales manager
planning  forecasting develop and monitor annual sales targets key performance indictors and revenue forecasts
business  markets drive and initiate development of new business opportunities increase number of strategic partnerships
development build relationships within the team to improve positioning of key products and achieve targetsincluding cross departmental commercial teams in inside sales marketing field applications and bioinformatics
communication organize meetings and communication channels to ensure effective communication across business units maintain and develop relationships with key customers
requirements
minimum of bachelor of science and masters degree preferred but not required
2 years of lab experience preferred
a minimum of 5 years of directly related sales experience with proven track record in life science or molecular diagnostics industry
wide range of knowledge of life sciences and diagnostic molecular biology applications and products including qpcr uarray ngs specific customer and technology knowledge
knowledge of nanostring products preferred
proven ability to sell to laboratory directors principal investigators and above
self motivated with the ability to work independently while under guidance from manager
ability to work in teams
leadership and motivational skills
project management skills
other
see benefits at nanostring
nanostring is an eoe
nanostring participates in everify everify is a webbased system that allows an employer to determine an employees eligibility to work in the us using information reported on an employees form i9 the everify system confirms eligibility with both the social security administration ssa and department of homeland security dhs for more information please go to the uscis everify website
lims1",,NY,False,bioinformatics
Post Doctoral Rsrch Assoc,"summary
under the general supervision of the principal investigator and within established policies and procedures performs scientific investigative research in biomedical areas related to patient care participates in the design of experimental protocols and research directions and develops new procedures to carry out established research objectives collects and analyzes data using bioinformatic phylogenetic and statistical methodology executes existing protocols and develops new experimental methodologies to carry out established research objectives researches literature in the field writes manuscripts presentations and grants in line with the research goals and based on the research performed

responsibilities
conducts experiments and analyses according to established protocols and research methodology
develops new experimental protocols to carry out established research objectives

participates in the design of research protocols to achieve the scientific objectives to allow quantitative and qualitative evaluation and interpretation of data obtained

collects and analyzes data using bioinformatic phylogenetic and statistical methodologies and software

participates in the interpretation of the results through conferences with supervisors and other researchers to review data compared to hypothesis and research methodology in instances of inexplicable data
reviews literature pertaining to research being conducted in the scientific area of interest
writes presentations manuscripts and grants based on research performed
performs other duties as assigned

other information
basic knowledge
phd andor md required

experience
at least 2 years professional research experience with focused experience in molecular biology

work environment and physical requirements
most duties are performed in an office environment any risk of exposure to contagious or noxious elements is minimized by adherence to safety procedures and protocols normal office environment requires standing bending and sitting sufficient visual acuity and manual dexterity to use computer keyboard and other common office equipment

independent action
performs independently within department policies and practices refers specific complex problems to supervisor where clarification of departmental policies and procedures may be required

supervisory responsibility
ability to train and work with volunteers and students on projects

lifespan is an equal opportunity  affirmative action employer all qualified applicants will receive consideration for employment without regard to race color religion sex national origin age ethnicity sexual orientation ancestry genetics gender identity or expression disability protected veteran or marital status lifespan is a vevraa federal contractor

location rhode island hospital usa ri providence

work type full time

shift 1

union nonunion",,RI,False,bioinformatics
Group Leader Bioinformatics,"syngenta is a leading agriculture company helping to improve global food security by enabling millions of farmers to make better use of available resources through world class science and innovative crop solutions our 28000 people in over 90 countries are working to transform how crops are grown we are committed to rescuing land from degradation enhancing biodiversity and revitalizing rural communities

about this job

the purpose of this role is to build and manage industryleading nextgeneration bioinformatics and genomics capabilities to enhance and advance innovation in our breeding trait and crop protection pipelines as the leader of the global bioinformatics group you will drive improvements in the research development and delivery of products by enabling the transformation of large and complex datasets into knowledge for seeds and crop protection rd


essential duties  responsibilities

provide innovative bioinformatics research competencies for seeds and crop protection cp by leading the bioinformatics group spanning three sites on two different continents
lead the innovation in syngenta in the integration analysis and interpretation of genomics transcriptomics metabolomics and other complex datasets for breeding trait discovery and crop protection research
drive and nourish scientific excellence in the bioinformatics group maintain a network within the scientific community in the field and bring in new concepts in a timely fashion to support our industrial innovation leadership
build effective partnerships with seeds and cp rd and with it to drive innovations from bioinformatics research into the seeds and cp pipelines in alignment with business needs
as a member of the computational biology leadership team contribute to the development and implementation of computational science strategy including the convergence of genomics genetics and predictive modeling capabilities
lead the development and implementation of bioinformatics and genomics research strategies in support of key business priorities
drive the development and utilization of pangenomics capabilities to enhance breeding and trait discovery in seeds rd
partnering with it provide research subject matter expertise and prototyping in the development of new and innovative bioinformatics tools
provide technical knowledge to scout and evaluate new opportunities in bioinformatics and be the inhouse expert on competitor’s activities in this area
develop and manage operational and capital budget for the bioinformatics group

qualifications
phd or equivalent in bioinformatics genomics computational biology or related field and 10 years professional experience in the area of industrial biotechnology or other rd life science environments
understanding of bioinformatics genomics and pangenomics transcriptomics metabolomics systems biology data integration and computational science required for the accountabilities above
understanding of the seeds and cp business to develop appropriate bioinformatics research programs and strategy
project and portfolio management knowledge in the context of a matrixed organization crossfunctional crosssites crossbusiness and technical environment
experience partnering with or working in an it organization that develops and supports software applications
extensive experience in largescale bioinformatics research including management integration and mining of genomics transcriptomics metabolomics and other complex datasets to generate knowledge
experience with change management
research expenditure forecasting and budget management


additional knowledge skills traits  abilities

demonstrated success in leading a complex resultsoriented research program requiring scientific creativity innovative thinking organization and collaborative skills
proven leadership skills in particular in partnering influencing and working with global cross functional and cross cultural teams in the absence of a direct functional management relationship
demonstrated proficiency in communicating planning and coordinating group activities across diverse functional and administrative boundaries
demonstrated success in working in a range of research environments and across a breadth of bioinformatics projects
staff performance evaluation development and administration of individual development plans within an organization framework
ability to translate crossdisciplinary knowledge into a vision for the further development of innovative and novel data analysis methodologies algorithms and approaches for syngenta and to translate this vision into a coherent strategy with welldefined tactics for implementation
ability to create champion lead prioritize and coordinate innovative research project activities across diverse scientific professional and cultural backgrounds
ability to clearly communicate research plans drivers and progress to business stakeholders project leaders research managers and technical partners
ability to successfully cultivate an effective team environment and promote the full engagement of team members across disciplines at all levels and across sites
project planning and tracking in an interdisciplinary and multifunctional context
interpersonal and conflict management skills
excellent communication skills and demonstrated effectiveness in collaboration

syngenta is an equal opportunity employer and does not discriminate in recruitment hiring training promotion or any other employment practices for reasons of race color religion gender national origin age sexual orientation marital or veteran status disability or any other legally protected status

syngenta contact information

if you need assistance during the application process please contact the service desk at nastapcteamsyngentacom

family and medical leave act fmla
 httpwwwdolgovwhdregscompliancepostersfmlahtm 

equal employment opportunity commissions eeoc
 httpwebappsdolgovelawsfirststepposterdirecthtm 

employee polygraph protection act eppa
 httpwwwdolgovwhdregscomplianceposterseppahtm 

primary location
 usanorth carolinadurham
work locations

ushresearch triangle park
research triangle park 3054 cornwallis rd
 durham 27709
job
 biotechnology",,NC,False,bioinformatics
Computer Analyst,"howard hughes medical institute hhmi is a science philanthropy whose mission is to advance biomedical research and science education for the benefit of humanity we empower exceptional scientists and students to pursue fundamental questions about living systems and work to share scientific discoveries with researchers students and sciencecurious individuals around the world founded in 1953 by aviator and industrialist howard r hughes hhmi is headquartered in chevy chase maryland and employs more than 2500 people across the us visit hhmiorgcareers to learn more about working at hhmi

job description

we are looking for a highlymotivated individual to join the laboratory of dr david pellman at hhmi the broad institute and the singlecell genome center at danafarber cancer institute

the successful applicant will be responsible for analyzing singlecell wholegenome and wholetranscriptome sequencing data and for interpreting integrating and relating transcriptionalgenetic information to experimental data from livecell imaging the candidate should have a strong computationalanalytical background demonstrated knowledge of research methods be able to adapt quickly and be part of a multidisciplinary team the position will focus on a new avenue of research using genomics as a tool for experimental biology studying mechanisms that drive rapid genome evolution

characteristic duties

work closely with computational and experimental colleagues to understand various methods for detectinganalyzing de novo mutations and gene expression changes at single cell level
work alongside informatics colleagues to clean and analyze newly generated data and public datasets
create pipelines using existing analysis tools to process data in an automated and efficient fashion application of these approaches to cancer genome analyses
responsible for documentation and error reporting for existing tools
ensure data quality control is constantly and consistently applied to incoming data sets
create reports of data quality and communicate these to computational staff
requirements

bs required in mathematics statistics physics engineering computer science bioinformatics or other fields with quantitative knowledge neuroscience or psychology graduates with considerable computational experience will also be considered applicants with advanced degrees are also welcome to apply
strong initiative and ability to take ownership of assigned tasks and projects
practical experience with linux environments proficient in a least one programming language java c python and one scripting language eg matlab r interest in or experience with cloud computing a plus
solid knowledge of basic statistics and statistical methods
knowledge of genetic analysis and tools is preferred but not required
familiarity with or interest in studying cancer genetics and cell biology
demonstrated attention to detail and analytical skills
ability to work effectively in a multidisciplinary team environment
excellent communication and interpersonal skills
excellent written and oral presentation skills


required skills

required experience",,MA,False,bioinformatics
Machine Learning Engineer,"we are looking for an experienced technical lead with deep knowledge of machine learning theory and software systems to join our foundational software team at asimov machine learning is core to our product we engineer living cells by designing and inserting genetic circuits into living organisms the design of these circuits draws on principles from automated circuit design and numerical optimization

we care deeply about every engineer’s autonomy emphasizing quality of engineering and of our ml algorithms over arbitrary deadlines we have built a crossfunctional organization and believe strongly in cross pollination taking time to learn from our peers

as our ml technical lead you will have the opportunity to

use cutting edge deep learning and ga methods to improve our circuit optimization platform see githubcomcidarlabcello
explore the use of sequence to sequence models to model dnarnaprotein language translation
design the software systems for offline training and testing of our models as well as helping integrate into “online” evaluation in live organisms
partner closely with our synthetic biology team to deploy genetic circuits in live organisms and develop methods to improve the efficiency of our biolab
embrace ambiguity and drive for impact
help define the company product direction and culture

about you
you are a highly skilled technical lead in machine learning with years of experience in industry or research you are passionate about joining an early stage startup where autonomy passion to learn and excitement to engineer biology take precedence over process and ego if you have a background in bioinformatics genetics and cellular biology great if not you have strong experience with language modeling numerical optimization and software engineering with a passion to learn the science",,MA,False,bioinformatics
Plant Molecular Biologist,"
our story


we started medmen with a simple vision cannabis as a consumer product it is a simple idea with profound consequences for how marijuana is cultivated produced and marketed quality standards matter best practices matter brand reputation matters today medmen is the most dominant cannabis enterprise in the emerging legal marijuana industry

summaryobjective

responsible for establishing and leading a plant molecular genetics program at medmen to assist in traitbased cannabis breeding efforts by utilizing advanced molecular biological methods and technologies this position will help advance our knowledge of the cannabis genome and its organization by working collaboratively with other rd scientists and agronomists this position will lead research projects to study genes for traits of interest and its genomewide associations the candidate will also be responsible for establishing and executing a markerassisted breeding strategy

essential functions

reasonable accommodations may be made to enable individuals with disabilities to perform the
essential functions

leads in the design and executions of molecular biological experiments to assist in all aspects of the traitbased cultivar development program
executes targeted research projects to gain deeper insights into the cannabis genome
working together with breeding biochemistry and bioinformatics roles characterizes cannabis populations for genetic variants of interest and develops molecular markers
prepare results for timely internal sharing and publications
through engagement and collaborative interaction with plant molecular technology communities identify research and eventually apply advanced methodologies to your program that enhance its effectiveness and efficiency
help lead molecular diagnostic of plant pathogens as needed
establishes guidelines protocols  training for molecular genetics department and its employees
supervises molecular genetics employees trains and advises rd staff about molecular genetic efforts and processes and work in coordination to continually improve the same

competencies

business acumen
communication proficiency
customerclient focus
organizational skills
problem solvinganalysis
results driven
technical capacity
punctuality
positive attitude all the time

supervisory responsibilities

assists the principal plant breeder with managing molecular genetics lab technicians

travel

occasional visits to production facilities are expected for this position

required education and experience

must be at least 21 years of age
phd in plant molecular genetics or related degree or equivalent experience
demonstrated experience with developing and implementing research strategies in molecular biology
demonstrated expertise and experience with gene regulation and the role that plays in plant phenotypes
ability to work in a team environment encompassing multiple disciplines
proficiency in molecular biology software tools and data management tools
training and experience in genetics genomics plant biochemistry pathology and physiology as required to perform strongly as a plant molecular geneticist
knowledge of quantitative genetics functional genomics genetic statistical theory and experimental design as it is applied to plant breeding
leadership skills building teams in a highly collaborative environment
strong process management skills
skilled in working with technical experts
understanding of greenhouse production
trainingexperience in general crop production

work authorizationsecurity clearance

there is no visa or h1b sponsorship must successfully complete and pass background and drug screen and live scan

lipost",,NV,False,bioinformatics
Bioinformatics Scientist,"eurofins seeks an experienced bioinformatics developer to serve as a key member of both the clinical and rd laboratory teams the bioinformatics scientist will work closely with clinical and rd directors this position will support whole assay development including but not limited to complex analysis of nextgeneration sequencing ngs data execution of existing and development of new bioinformatics pipelines validation of clinical bioinformatics pipelines and translation of bioinformatics analysis into the laboratory information systems lims
eurofins clinical molecular testing services llc is searching for a bioinformatics scientist in louisville ky
bioinformatics scientist responsibilities include but are not limited to the following 
 bioinformatics analyses of experimental data produced by ngs
 participate in designing and conducting verification and verification studies
 development of new bioinformatics analysisannotation algorithms
 support of commercial analysis software
the ideal candidate would possess 
 strong previous experience in bioinformatics in a clinical setting
 experience with laboratory developed tests ldt desirable
 experience with new york state ldt validation is a plus
 ability to breakdown and clearly define problems
 knowledge of genomic terminology
 ability to work independently and as part of a team  selfmotivation adaptability and a positive attitude
basic minimum qualifications 
 bs in bioinformatics computational biology or related field with four years of professional bioinformatics work experience in either industry a clinical laboratory a research laboratory or a combination of the three settings or ms in bioinformatics computational biology or related field with two years professional experience in either industry a clinical laboratory a research laboratory or a combination of the three settings or phd in bioinformatics computational biology or related field with less than two years professional experience in in either industry a clinical laboratory a research laboratory or a combination of the three settings
 demonstrated knowledge of analyzing ngs data
 demonstrated proficiency in bioinformatics developmentworkflows
 demonstrated knowledge of genomic data analysis tools and programming languages
 knowledge of human genetics and biology
 at least one general scripting programming language such as perl or python
 demonstrated coding skills in r perl or python bash java or c c or similar
 authorization to work in the united states indefinitely without restriction or sponsorship
position is fulltime mondayfriday 8 am5 pm with overtime as needed candidates currently living within a commutable distance of louisville ky are encouraged to apply
as a eurofins employee you will become part of a company that has received national recognition as a great place to work we offer excellent fulltime benefits including comprehensive medical coverage life and disability insurance 401k with company match paid holidays and vacation personal days and dental and vision options
to learn more about eurofins please explore our website wwweurofinsuscom
eurofins is a mf disabled and veteran equal employment opportunity and affirmative action employer
back share
apply now",,KY,False,bioinformatics
Microbial Genomics Intern,"internshipwe are seeking a motivated microbial genomics intern the position will be located in chesterfield missouri reporting to our microbial genomics lead
bayer’s microbial traits program is focused on isolating characterizing testing and developing new strains of plantassociated and plant growth promoting bacteria building an understanding of the genetics and biology of these strains is critical to developing new microbial products for agricultural use this internship will focus on developing and deploying analysis methods for exploring the pangenome of key plantassociated bacterial species at a massive scale and using insights from these analyses to guide experimental strategy this is an excellent opportunity to learn and apply genomic bioinformatic and data visualization techniques in an industry environment at enterprise scale
dates for this internship are may 13 august 2 of 2019

required skillsexperience
pursuing a graduate degree in bioinformatics microbial genetics or genomics computer science or a related field
proficient in one or more scripting languages such as r or python
experience with analysis of microbial genomes
must be returning to continue or complete program of study following summer internship

desired skillsexperience
pursuing a phd in bioinformatics microbial genetics or genomics computer science or a related field ie microbial ecology
knowledge of the genetic bases of plantmicrobe interactions
experience analyzing microbial pangenomes
experience working with webbased visualization platforms such as d3js or rshiny
experience with sql or other relational database queries

bayer successfully completed the acquisition of monsanto in june 2018 bringing together monsanto’s leadership in seeds and plant traits with bayer’s leadership in chemical and biological crop protection by joining forces we will create even more extensive career opportunities for talent around the world we’re a global team working to shape agriculture through breakthrough innovation that will benefit farmers consumers and our planet

while we are now bayer we will continue to hire using separate career sites until we can integrate our career platforms we invite you to explore the career opportunities available at the combined company by visiting advancingtogethercomcareers",,MO,False,bioinformatics
Bioinformatician,"we are currently seeking a bioinformatician to join our dynamic team to work on exciting plant genome analysis projects for our biotech and pharma clients this is an exciting opportunity to become an early employee of a growing company led by worldrenowned experts in bioinformatics and data science

candidate should be comfortable working in a high intensity and rapidly evolving startup environment we seek candidates who are creative selfdriven and independent and excellent communicators who can coordinate specific projects within a matrix organization

key duties and responsibilities
propose develop and implement genome and transcriptome analysis techniques in plant systems
apply genome annotation methods to infer functional sequences
apply structural analysis to protein sequences to infer function
work closely with technology team to architect develop maintain and document computational infrastructure for largescale omics data management and analysis using high performance computing resources eg amazon web services
apply wide range of bioinformatics and computational methods and techniques to analyze and model large volumes of disparate data and to identify new patterns and hypothesis for genotypephenotype correlation
apply appropriate data visualization techniques to present data
present the work and results to potential and current customers and at conferences and workshops and
assist in writing journal articles blog posts and grant proposals

position requirements
masters or phd in data science bioinformatics biomedical informatics computational biology computer science or other related field with experience in genome bioinformatics we encourage graduating students to apply
proficiency in one or more programming languages suited to high throughput data analysis eg r c and its derivatives andor java
familiarity with relational nonrelational and semantic database management systems
expertise in advanced computational biology methods such as systems biology and network analysis machine learning and data mining tools
knowledge of genome datasets tools and databases
excellent verbal and written communication and presentation skills in english

preferred skills
broad expertise in bioinformatics data science andor computational biology with strong knowledge of plant biology
fluency in molecular technologies eg ngs used in genome biology

tfs values diversity and is an equal opportunity employer we offer competitive salary and benefits please send your resume and a brief cover letter to admintechnologyforsciencecom",,MD,False,bioinformatics
Machine Learning and Bioinformatics Postdoctoral Scholar,"berkeley lab’s environmental genomics  systems biology division has an opening for a machine learning and bioinformatics postdoctoral scholar proposed work is in support of research test and evaluation activities for the finding engineeringlinked indicators felix program the goal of the felix program is to develop a suite of tools to detect engineered systems with the potential to cause harm this statement of work outlines the specific task activities that lbnl will perform to address the technical and programmatic needs identified by iarpa for a successful activity

what you will do
integrate and analyze data
develop new simulation strategies for complex microbial populations and microbiomes
conduct largescale simulations of complex microbial populations and microbiomes
develop statistical measures for the detection of rare events
compile highquality and thoroughly vetted datasets for the testing and evaluation of community software
organize and arrange the distribution of petabytes of genetic data
evaluate the performance of community detection software platforms
develop combinationofexperts procedures for the detection of rare events in complex backgrounds
develop research objectives and proposals for own or joint research with assistance of a mentor
contribute to writing bids for research funding
disseminate research findings for publication research seminars etc
contribute to developing new models techniques and methods
contribute to departmentalschool researchrelated activities and researchrelated administration
provide guidance as required to support staff and any students who may be assisting with the research
deal with problems that may affect the achievement of research objectives and deadlines

what is required
phd or equivalent experience in bioinformatics mathematics statistics or computer sciences significant experience with data science and specifically genomics
proven experience with data integration and analysis and application of machine learning
proven experience in linux including file systems shell hardwaresoftware monitoring etc
proven experience in sql databases eg mysql or postgresql
proven experience in high level eg python and r required database development maintaining code repositories version control github
research experience demonstrated through successful publications
good presentation skills and talent for technology and knowledge transfer
ability to work in a heterogeneous environment of biologist bioinformaticians computer scientists
effective interpersonal and communication skills including written and presentational
ability to work and think independently and to contribute to the planning of a program of scientific research
effective organizational skills and the ability to prioritize work to meet deadlines
evidence of an ability to write to a standard required for research reportspublications

additional desired qualifications
low level c c programming languages
aptitude for international collaboration

the posting shall remain open until the position is filled

notes
this is a full time 2 year postdoctoral appointment with the possibility of renewal based upon satisfactory job performance continuing availability of funds and ongoing operational needs you must have less than 3 years paid postdoctoral experience salary for postdoctoral positions depends on years of experience postdegree
fulltime mf exempt monthly paid from overtime pay
this position is represented by a union for collective bargaining purposes
salary will be predetermined based on postdoctoral step rates
this position may be subject to a background check any convictions will be evaluated to determine if they directly relate to the responsibilities and requirements of the position having a conviction history will not automatically disqualify an applicant from being considered for employment
work will be primarily performed at west berkeley biocenter potter st — bldg 977 717 potter st berkeley ca

berkeley lab lbnl addresses the world’s most urgent scientific challenges by advancing sustainable energy protecting human health creating new materials and revealing the origin and fate of the universe founded in 1931 berkeley lab’s scientific expertise has been recognized with 13 nobel prizes the university of california manages berkeley lab for the us department of energy’s office of science

equal employment opportunity berkeley lab is an equal opportunityaffirmative action employer all qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender identity national origin disability age or protected veteran status berkeley lab is in compliance with the pay transparency nondiscrimination provision under 41 cfr 6014 click here to view the poster and supplement equal employment opportunity is the law",,CA,False,bioinformatics
Formulation Development Intern or Co-op,"internshipposition summary
known for its scientific and operational excellence regeneron is a leading sciencebased biopharmaceutical company that discovers invents develops manufactures and commercializes medicines for the treatment of serious medical conditions regeneron commercializes medicines for eye diseases high ldlcholesterol atopic dermatitis and a rare inflammatory condition and has product candidates in development in other areas of high unmet medical need including rheumatoid arthritis asthma pain cancer and infectious diseases

this person will be working in formulation development in tarrytown ny alongside drug discovery molecular dynamic simulations and computational tools at large have begun to find applications within drug product development the student will use existing computational tools to develop and setup protocols to study drug stability the main aim of the project will be to compare in silico estimations of protein stability to real time stability the student will also develop protocols to study the effects of various excipients on protein structure stability and intermolecular interactions the student will have a chance to work collaboratively within the formulation development group and also be a part of crossfunctional discussions geared towards implementing computational methods at various stages of drug product development

this position is ideally looking for a 6 month fulltime coop student but will also consider a 3 month intern timeframe is flexible

start building your skills at regeneron

phd student highly preferred will also consider a masters of undergrad student

must be pursuing a degree in computational biology biophysics bioinformatics biochemistry chemical biology chemical engineering or biomedical engineering

experience with computational biology and molecular dynamic simulations

extensive experience with md simulation software packages such as discovery studio moe is highly preferred experience with basic computer programming and coding is preferred python matlab basic biochemistry laboratory skills
general intern program information

must be enrolled in or accepted to an academic program pursuing a phd ms or bs

summer program is fulltime 40 hrswk for at least 10 weeks and is paid

prefer demonstrated leadership in areas such as campus activities clubs sports or the community

minimum gpa of 30

you will work with a specific manager on a projects

enjoy weekly 1 hour intern program events learn about other areas of the company from vps and other employees soft skills workshops networking volunteering and more

present to your team on your summer project
transportation and housing

a free shuttle is offered from the north white plains or tarrytown train stations to the tarrytown campus

get to know other incoming interns on our closed linkedin page when you accept an offer
this is an opportunity to join our select team that is already leading the way in the pharmaceuticalbiotech industry apply today and learn more about regeneron’s unwavering commitment to combining good science  good business

to all agencies please no phone calls or emails to any employee of regeneron about this opening all resumes submitted by search firmsemployment agencies to any employee at regeneron viaemail the internet or in any form andor method will be deemed the sole property of regeneron unless such search firmsemployment agencies were engaged by regeneron for this position and a valid agreement with regeneron is in place in the event a candidate who was submitted outside of the regeneron agency engagement process is hired no fee or payment of any kind will be paid

regeneron is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race color religion sex national origin sexual orientation gender identity disability status protected veteran status or any other characteristic protected by law",,NY,False,bioinformatics
Postdoctoral Scholar,"postdoctoral positions are periodically available in the department of microbiology and molecular genetics at the university of california irvine
requirements applications are being sought from phd graduates salary is commensurate with experience
faculty and their research interests
alan g barbour md  molecular pathogenesis and evolutionary biology of vectorborne infections
emiliana borrelli phd  the study of the dopaminergic system is approached through the generation and analysis of genetically engineered mice knockout mice in which expression of dopamine receptors has been altered or abolished the analysis of these mice at the molecular biochemical and behavioral levels allows us to study the implication of dopamine receptors’ signaling in the control of dopamineregulated physiological functions which range from motor control to addiction to drugs of abuse these studies are relevant to the understanding of human neurological and neuropsychiatric disorders
alan l goldin md phd  molecular and cell biology of sodium channels and diseases caused by sodium channel mutations
klemens j hertel phd  alternative splicing in biology and disease quantitative and computational approaches to gain insights into the most critical steps of generating mrna diversity splicesite selection and pairing
anthony a james phd  developing genetic techniques to control the transmission of vectorborne diseases specifically malaria and dengue fever investigating genomewide patterns of gene expression in vector mosquitoes
michael mcclelland phd  genetics and genomics of salmonella with a particular emphasis on highthroughput methods bioinformatics and statistics the use of salmonella as a delivery agent for cancer therapeutics prostate cancer diagnosis and prognosis
rozanne m sandrigoldin phd  analyses of the mechanisms by which a herpes virus regulatory protein mediates inhibition of host cell splicing and facilitates the export of viral rnas
bert l semler phd  rna virus gene expression mechanisms of replication of picornavirus genomic rnas mechanisms of translation initiation for viral and cellular mrnas
yongsheng shi phd  mechanisms and regulation of mrna processing including splicing and polyadenylation on a systems level molecular basis of human diseases that are caused by aberrant mrna processing
ming tan md  molecular pathogenesis of chlamydia cause of sexually transmitted disease and linked with heart disease transcriptional regulation of gene expression studying global gene expression using dna micro arrays
marian l waterman phd  role of leftcf proteins in wnt signaling and cancer expression
to apply please log onto the uci recruitment website at
httpsrecruitapucieduapplyjpf04722
the university of california irvine is an equal opportunityaffirmative action employer advancing inclusive excellence all qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender identity national origin disability age protected veteran status or other protected categories covered by the uc nondiscrimination policy

job location
irvine ca
requirements
document requirements
curriculum vitae  your most recently updated cv
cover letter

statement of research optional

statement of teaching  see our guidance for writing a reflective teaching statement
optional

statement of contributions to diversity  statement addressing how past andor potential contributions to diversity will advance ucis commitment to inclusive excellence
optional

misc  additional optional

reference requirements
35 required contact information only
how to apply
create an applicantid
provide required information and documents
if any provide required reference information",,CA,False,bioinformatics
Bioinformatics Research Scientist,"working at mit offers opportunities an environment a culture – and benefits – that just aren’t found together anywhere else if you’re curious motivated want to be part of a unique community and help shape the future – then take a look at this opportunity

bioinformatics research scientist koch institute ki for integrative cancer researchbioinformatics and computing core bcc facility to work with outstanding faculty and motivated trainees will support a broad range of biological research projects through analysis and interpretation of experimental data and help ensure that ki researchers are able to take full advantage of the wide range of rapidly evolving singlecell technologies

the koch institute for integrative cancer research is an ncidesignated cancer center that leverages exciting synergies between biologists and engineers to advance our understanding of cancer in order to novel develop therapeutic approaches the bcc facility provides bioinformatics and computational biology support to ki scientists working in more than fifty labs across four departments and centers

job requirements

required advanced degree phd preferred in biology computer science statistics or related discipline extensive bioinformatics research experience with substantial expertise in singlecell gene expression analysis and other singlecell technologies expertise in sparse matrix algebra and machine learning formal training in statistics and substantial experience in the application of statistical methodologies including generalized linear models to biological research demonstrable expertise in programming eg perlpython bioperl java r mysql expertise in unixbased computational environments excellent interpersonal and written and oral communication skills experience working in a collaborative environment that includes faculty administrators and students within a university setting and ability to work both independently and with other members of the kibcc team experience with the generation of publication quality graphics a plus job 16482",,MA,False,bioinformatics
