,job_description,job_location,job_title,sponsored
580,"Platform Science, is a connected Vehicle Platform for Transportation logistics, currently focused on asset based trucking side of the market, with top tier fleets.We have created a SaaS based IoT platform for core telematics applications, productivity, compliance, connected devices down to connectivity with physical locations like distribution centers and ports. Currently we offer out of the box solutions in addition to a development platform for the Fleets and also 3rd party developers.
Based out of San Diego our team is composed of product development experts, leading software/hardware technologist and transportation industry experts. We have embraced San Diego as a ground truth test ground for our [very large] test devices and as the natural playground we love. Our diverse team embraces creative thinking as we pride ourselves as collaborative force for innovation in IoT.
Requirements
3+ years Python experience
3+ years C/C++
Linux/Unix Administration (familiarity with embedded device Linux variants such as OpenWRT or Yocto with BusyBox a plus)
At least 1 year of real world experience with Vehicle CAN bus protocols (OBD-II and J1939)
Experience with software distribution via package management solutions
Understanding of basic Networking
Experience working with Web Services.
Good technical foundation with ability to pick up new skills and adapt quickly
Desire to learn new technologies while supporting existing
Some nice to haves; Embedded experience, working with Hardware, AWS, Java, SOA, Mobile Dev Experience, Vehicle Simulator Experience (Vector CANalyzer, AU Simulators, Intrepid NeoVi/Vehicle Spy)
Benefits
Work in a fast-paced development environment where you will see the results of your work immediately
Competitive Base Salary
Work with an intelligent team and solve meaningful problems
Exposure and experience working within a broad technology stack
Cell phone reimbursement
Health benefits: Medical/Dental/Vision
On-Site Gym","San Diego, CA",Vehicle Data Engineer,False
581,"What Strategic Intelligence/ Analyt contributes to Cardinal Health

Strategic Intelligence/Analytics is responsible for strategic data/information, value at stake analysis and other business analytics in support of strategic planning and execution

Qualifications
Bachelor's degree (preferably computer engineering, MIS, Data and Analytics, or related job experience)
Proficient with SQL and familiar with a variety of databases
Proficient with SQL Server Integration Services (SSIS) or similar ETL tools
Experience analyzing data and identifying trends and patterns
Experience supporting and working with cross-functional teams in a dynamic environment
Strong communication & analytical skills
Minimum 3 – 5 years job related experience
Project planning experience
Accountabilities in role
Applies comprehensive knowledge and a thorough understanding of database concepts, principles, and technical capabilities to perform varied tasks and projects
Develops data solutions to a wide range of difficult problems. Solutions are innovative, seek opportunities for automation of tasks, and are consistent with organization objectives
Identifies, designs, and implements internal process improvements by automating manual processes and optimizing data delivery for greater scalability
Subject Matter Expert for data solutions with deep understanding of raw data sources and how the data is leveraged by downstream applications
Demonstrates a passion for technology with a curiosity for business and strategy
Acts as a mentor to less experienced colleagues
Continues ongoing skills development to keep with evolving technologies
What is expected of you and others at this level
Applies comprehensive knowledge and a thorough understanding of database concepts, principles, and technical capabilities to perform varied tasks and projects
Develops data solutions to a wide range of difficult problems. Solutions are innovative, seek opportunities for automation of tasks, and are consistent with organization objectives
Identifies, designs, and implements internal process improvements by automating manual processes and optimizing data delivery for greater scalability
Subject Matter Expert for data solutions with deep understanding of raw data sources and how the data is leveraged by downstream applications
Demonstrates a passion for technology with a curiosity for business and strategy
Acts as a mentor to less experienced colleagues
Continues ongoing skills development to keep with evolving technologies
Cardinal Health is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.","Dublin, OH 43017",Data Engineer,False
582,"As a Data Engineer, you’ll work with our backend development teams to build and real time reporting & analytic capabilities for the restaurants and hospitality industry. You’ll work with a number of cutting edge technologies to wrangle various data sources into industrial strength pipelines that feed the full portfolio of services we offer to the industry.
Who you are:
You are an individual who thrives in a team atmosphere. You believe in agile development and continuous delivery. You’re a self-motivated and intellectually curious engineer with superb problem solving and analytical skills. You have a willingness to learn, adapt, teach, and pitch in wherever possible to help your customers.
We’re looking for teammates who bring:
Experience building data pipelines from disparate sources
Hands-on experience building and scaling up compute clusters
Excitement about learning how to build and support machine learning pipelines that scale not just computationally, but in ways that are flexible, iterative, and geared for collaboration.
A solid understanding of databases and large-scale data processing frameworks like Hadoop or Spark - You’ve not only worked with a variety of technologies, but know how to pick the right tool for the job.
A unique combination of creative and analytic skills capable of designing a system capable of pulling together, training, and testing dozens of data sources under a unified ontology.
Roles and responsibilities:
Work with a team of developers to provide top tier features to a wide audience of restaurant & hospitality customers
Build and maintain the ETL for HotSchedules using open source software
Provide architectural guidance on integrating with multiple systems to move data between layers of the software stack
Develop parallelized processes to analyze Big Data, produce forecasts and insights for the restaurant industry at cost and scale
Write quality, maintainable code with extensive test coverage in a fast-paced professional software engineering environment
Manage tasks within an Agile framework, clearing tasks and managing JIRA workflows
Manage long and short term deliverables with Product Management according to a product roadmap
Architectural design and implementation for both internal and external consumption
Requirements:
6+ years experience in software development
4+ years experience with Python and Scala or Java
Experience with multiple large scale distributed systems or data platforms, including Spark, Flink, Kafka, Dataflow, BigQuery, BigTable, Dataproc etc
2+ years experience working on AWS with an emphasis on their EMR, S3, and Kinesis
Experience working with terabyte level, real-time datasets
Dedication and practical experience with Microservice architecture
Strong algorithm & data structure knowledge
Comfortable with On-call coverage / rotations
Excellent communication skills and the ability to work well in a team
Strong team, customer focus, ownership, urgency and drive","San Francisco, CA",Data Engineer,False
583,"Primary Job Functions
Support and building our core analytics product
Building and maintaining client data integrations and scalable ETL processes
Ensuring data integrity and completeness
Develop and support internal reporting systems
Job Requirements
3+ years relevant work experience, (self-taught hackers encouraged to apply, just know your code! also medical experience a plus)
3+ years relevant work experience
Strong skills in both a statically typed and a scripting language (we mainly use Java/Python, but the ability and willingness to learn will be important.)
Strong SQL skills including tuning and optimization
Experience with relational database design (esp. PostgreSQL)
Passion for developing efficient, testable and well-documented code.
Development of ETL/Integration processes including data integrity
Pluses
Interest or experience in machine learning and predictive analytics.
Experience with Medical Billing Systems and Ontologies
Knowledge of reporting systems and software e.g. ( Apache POI, Jasper )
Experience web development in Java (GWT/Spring) or Python (Django)
Experience with Amazon web services: EC2, S3 or equivalent cloud computing approaches
Send your resume and a cover letter to jobs@acustream.com and please indicate the position for which you are applying in the subject line.","Lafayette, CO 80026",DATA ENGINEER,False
584,"Our mission, at Civitas Learning, is to partner with forward-thinking colleges and universities, harnessing the power of insight and action analytics to help a million more students learn well and finish strong. Data and predictive models are at our core to achieve this mission. Are you amazing at SQL? Curious about Big Data and predictive models to deliver insights to leading institutions and students? We are looking for smart and dedicated data engineers to join our data engineering team. As a Data Engineer you will serve as a key, data-driven implementation engineer and interact with customers on a daily basis during their deployment.

The Data Engineer role at Civitas Learning is critical to onboarding colleges and universities onto our cloud platform and making the process smoother, more flexible and faster. We want to work with people who are passionate about our mission and have a desire to be part of a rapidly expanding high performance team. We work hard, but also like to have fun! If this sounds like you, keep reading.

Responsibilities


Collaborate directly with external customers to understand their student success goals, specify and design data solutions, and commission products into production.
Develop ETL transformations to map customer data systems into our canonical data model.
Build and operationalize data science models on AWS.
Collaborate with teams across Civitas to drive innovation and best practices into our data and data science platform.
Up to 20% travel visiting customer institutions for technical discovery and/or UAT/QA of data mappings.
Develop data pipelines to integrate institutions onto our data platform using Amazon Web Services (AWS).
Design, implement, and maintain database models.

Qualifications


Bachelor's degree plus 2 years experience designing, developing, testing, and/or implementing complex ETL solutions using enterprise ETL tools.
Expertise in writing complex database SQL queries with a focus on Postgres and Redshift.
Strong understanding of ETL best practices including experience with ETL tools, and command line scripting.
Proficient developing code with command line build tools.
Expertise in working with technical and business teams to extract and document data integration/exchange requirements.
Ability to work independently as well as in a cross-functional team environment, collaborating with others and sharing tools, skills, and knowledge.
Solid problem-solving and analysis skills that demonstrate resourcefulness and attention to detail.
Strong organizational skills and ability to meet deadlines, prioritize workload, and manage time effectively.
Strong customer service orientation.
Ability to express complex technical concepts effectively, both verbally and in writing.
Ability to handle multiple projects and deadlines with minimal supervision.

Nice to haves


Some experience with the following or their equivalents:
Python/Java/Ruby or other programming language
Amazon Web Services
Github
Predictive models
Higher Education Student Information Systems or Learning Management Systems (Ellucian Banner, Peoplesoft, Blackboard LMS, etc.)
JIRA

About Civitas Learning:
Civitas Learning offers medical, dental, and vision insurance as well as a 401k plan. We also have a generous flexible, paid time off policy. We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, national origin, gender, sexual orientation, age, marital status, veteran status, or disability.

Civitas Learning partners with universities and colleges dedicated to helping more students learn well and finish strong. We provide tools and services for educators that bring together and make the most of their diverse and disconnected data streams; personalize information and support for their students; and deepen understanding of the impact of their student-success initiatives. Through our work together, our partners are empowering leaders, advisors, faculty, & students—and measurably improving enrollment, persistence, and graduation outcomes.

Today, Civitas Learning is a strategic partner to more than 350 colleges and universities, serving nearly 8 million students. Together with our growing community of partners, Civitas Learning is making the most of the world’s learning data to graduate a million more students per year by 2025.","Austin, TX",Data Engineer,False
585,"Castlight is looking for seasoned data engineers who have a penchant for problem solving with a passion for innovation to join our Provider Directory data engineering team. You must be comfortable dealing with large sets of imperfect data and designing components to process it. You will be working in the context of a complex set of systems within a multi-tier enterprise architecture. As our data volume explodes, you will apply your deep knowledge of performance, scalability, and optimization to make appropriate recommendations, as well as to help materialize them.
To succeed in this role, you'll need to be a versatile engineer. You must have an innate desire to build things the right way. You should be pain-averse - if some process or system isn't as streamlined as it could be, you want to fix it! You want to accelerate your career growth by taking on a role that will give you deep knowledge of a complex system, acting as the gatekeeper of the results. Finally, you should want to communicate and collaborate with a team of smart people just like you.
Responsibilities:
Participate in development efforts incorporating new data sources, as well as in support of infrastructure improvements
Enjoy working in a collaborative engineering team, writing code and the test cases to go with it
Participate in design discussions, sizing exercises, and code reviews
Qualifications
BS or MS in Engineering or Computer Science, or related technical field
2+ years of experience in production software development, preferably in a SaaS environment
Some experience handling complex data sources and large scale batch data infrastructure
Proficiency in writing SQL queries, performance tuning, and data modeling
Proficiency in Python, or another object-oriented programming language such as Ruby or Java
Experience working with very large data warehouses
Knowledge of PostgreSQL and Greenplum a plus","San Francisco, CA 94105 (Financial District area)",Data Engineer,False
586,"At Change we are a unique blend of engineers, activists, marketers, designers and scientists with a common goal: to give the voiceless a voice and a chance to be heard in today’s digital jungle; to allow everyone to connect with likeminded community and help people change the world for the better. People, the members, the activists, and our employees, are at the center of our mission and everything we do. Actually, employees at Change are a lot like the service itself: bright, brave, and innovative. Collaboration is the foundation of our workforce, and we're looking for smart individuals who are self-motivated and passionate to join us. Be a part of the team that creates a brighter future for everyone. Discover your future at Change!

Change has a great opportunity for a data engineer with several years of diverse experience who will help deliver Change to millions of people around the world. We are looking for someone who will own, lead, and execute projects. You should have outstanding analytical and programming skills with a deep understanding and proven track record of building robust, scalable, data processing pipelines. As a member of our highly motivated team, you should be dedicated to excellence and have a strong sense of personal responsibility. We hold ourselves to high standards and take pride in our work. We are looking for someone who is not afraid to get their hands dirty in data and be an integral part of the machine learning team's expansion.

What you’ll do: Work with data scientists and other data engineers to productize analytics and data models, developing and maintaining new ETL flows for new applications driven by model-based statistics and signals. Push the envelope with scalable data processing and model deployment solutions leveraging technologies such as Spark, Kafka, Kinesis, Airflow, DynamoDB, TensorFlow, TensorBoard etc. Build and support internal A/B testing and model evaluation platforms. Tool our systems for observability, including logging, metrics monitoring, and dashboarding . Have fun and make friends.
Experience we're looking for:
Development experience of which 2 years are focused on data engineering working with big data technologies (Hadoop: i.e. MapReduce, HDFS/Hive, Spark)
Team player with excellent communication and interpersonal skills
Experience developing high quality software in Python, Scala or Java
Proficient with data preprocessing, data transformation, and integration of data from multiple data sources (ETL processes)
Experience with one of the following distributed relational databases: PostgreSQL, MySQL
Experience developing for Linux-based deployment platforms, developing scalable, multithreaded server side software for deployment
Experience designing and configuring hosted and cloud-based data and machine learning infrastructure
Experience unit testing with frameworks and a dedication to thorough testing to create high quality software, i.e. JUnit
Experience with productionizing feature engineering for machine/deep learning algorithms and exposure to machine learning algorithms and/or statistical modeling methods.
Experience with API design/development (i.e. RPC, REST, JSON, XML, SOAP)

Bonus Skills:
Experience with recommender, or search/ranking systems.
Experience with Kafka and Yarn or Mesos
Experience with AWS services (Athena, Glue, Redshift, Kinesis) or Google cloud services (BigQuery, BigTable)
BA/BS or above in Computer Science or a related field
Experience with NoSQL databases and key-value stores, such as Cassandra, Redis

This is a full-time opportunity. The position is located in San Francisco, CA, U.S.A.

Change.org is committed to being a diverse and inclusive workplace. We encourage applicants of different backgrounds, cultures, genders, experiences, abilities and perspectives to apply.

All qualified applicants will receive consideration for employment without regard to race, color, national origin, religion, sexual orientation, gender, gender identity, age, physical disability, or length of time spent unemployed.
Apply for this job","San Francisco, CA 94103 (South Of Market area)",Data Engineer,False
587,"Description: Lead Data Engineer – Next Gen Analytics
Join the EDABI team, where your goal is to unlock the value of the vast treasure of data available – make it accessible through natural language interfaces and build novel Big Data solutions to create insights – your customer is business analysts/users.

In this role, you will be at the forefront of creating high performance, real time, streaming as well as Data at Rest analytics platforms. You will derive satisfaction from deploying non-trivial scale solutions to solve business problems and create insights that were either downright impossible until now or took several days of effort.

Use your skills, experience and talents to be a part of groundbreaking thinking and visionary goals. You will be required to:
Understand how to build scalable, real time, streaming based, Big Data systemsHave developed and been a key influential member in a fully delivered data product
Lead the architecture and design of several modules related to the backend of a search system, a real time relevance engine, a system that computes several complex functions on the data on the fly, etc.Be a hands-on developer and lead by example as a programmerProvide guidance and contribute to coding standardsProvide leadership in sprints, CI/CD and the DevOps efforts

RequirementsM.S. in computer science or related areas7+ years of experience developing production grade softwareProficient in Linux or related Unix systemsExpert in one or more of C, C++, Java and Python. Exposure to modern programming languages such as Rust and Go a huge plus.
Experience building and deploying large scale distributed systems
Excellent written and verbal communication skills

Qualifications:","Sunnyvale, CA",Lead Data Engineer - Next Gen Analytics,False
588,"We are looking for a Data Engineer to join our operations team either at our Albuquerque headquarters or remotely within one of the states in our region: Arizona, Colorado, Nevada, New Mexico, and Texas. Accion is embarking on a three-year project to overhaul our technology infrastructure and implement a state-of-the-art lending platform. It will be the only end-to-end lending platform in our industry, and is fully owned and operated by Accion, allowing it to be customized to meet our (and our customers') needs. This will have a transformational effect on Accion, our clients, and the sector of lenders supporting underserved entrepreneurs. As our Data Engineer, you'll be an integral part of this transformation, helping us create a data-centered culture we need to make data-informed decisions.

What you'll be doing:

You'll work closely with our technology operations and engineering teams to understand business needs and design/maintain scalable data models.
You'll make data-backed recommendations to the executive team to help inform business decisions and answer complex questions.
You'll own the design, build, maintenance, quality, and expansion of a data warehouse, and support and scale the pipeline that relays data from Accion's lending platform back to the warehouse.
Over time, you'll act as a product manager, determining project timelines, goals, and deliverables for updates to our lending platform.

Skills and Experience:

Must have a passion for Accion's mission and a strong commitment to Accion's culture of exceptional customer service, excellence and accountability;
Knowledge of ETL processes and applications;
Experience in the financial services industry and familiarity with the lending process strongly preferred;
Advanced skills in SQL/Java/Ruby preferred;
Bachelor's Degree in Computer Science, Engineering, Applied Mathematics, or related quantitative discipline plus four years' relevant experience preferred.

Accion offers an excellent total compensation package, including competitive base salary, the opportunity for exciting incentive pay, health and dental coverage, retirement benefits, and generous paid time off.

About Accion:
A nonprofit leader in the high-impact fields of community development and microfinance, Accion is dedicated to helping entrepreneurs realize their dreams and fuel increased economic opportunity and mobility through business ownership. Since 1994, Accion has infused more than $123 million in the growth and success of more than 8,000 small businesses across Arizona, Colorado, Nevada, New Mexico, and Texas.

Accion is a member of the Accion U.S. Network, the largest and only nationwide nonprofit micro- and small business lending network in the United States. Since 1991, the members of the Accion U.S. Network have collectively made more than 57,000 loans totaling over $500 million. Globally, Accion is a pioneer in microfinance, reaching millions of individuals through its international network of partners. Learn more at www.us.accion.org ( http://www.us.accion.org/ ).","Denver, CO",Data Engineer,False
589,"ContractJob SummaryApplication Developer-Big Data ToolsJava/ J2EE/ Map reduce/ Hive/ Spark/ Sprint bootWork Location: Phoenix, AZ. no T&L, no remoteJob Type: Contract","Phoenix, AZ",Data Engineer - Big Data,False
590,"Atlassian is looking for a Data Engineer to join our Data Engineering team and build world-class data solutions and applications that powers crucial business decisions throughout the organization. We are looking for an open minded, structured thinker who is passionate about building systems at scale. You'll be the genius who understands data at Atlassian, knows where to find it, and manages the process to make that data useful for Analytics. You love thinking about the ways the business can consume this data and then figuring out how to build it.

On a typical day you will be building the data models and ETL processes to provide this data for business use. You've got industry experience working with large datasets. You are interested in reporting platforms and data visualization. As the data domain expert, you will be partnering with our technology teams, analytical teams, and data scientists across various initiatives.
You'll own a problem end-to-end, so those skills will come in handy not just to collect, extract, and clean the data, but also to understand the systems that generated it, and automate your analyses and reporting. On an on-going basis, you'll be responsible for improving the data by adding new sources, coding business rules, and producing new metrics that support the business. Requirements will be vague. Iterations will be rapid. You will need to be nimble and take smart risks.

More about you

As a data engineer, you may have experience spanning traditional DW and ETL architectures. But for this role it is important to have industry experience working with big data ecosystems like Spark/Hadoop and Redshift. You've probably been in the industry as an engineer for 2+ years and have developed a passion for the data that drives businesses.
On your first day, we'll expect you to have:
Deep understanding of big data challenges and eco-system
Experience with solution building and architecting with public cloud offerings such as Amazon Web Services, Redshift, S3, EMR/Spark, Presto/Athena
Experience with Spark and Hive
Expertise in SQL, SQL tuning, schema design, Python and ETL processes
Expertise in data pipeline with such workflow tools as Airflow, Oozie or Luigi
Solid understanding experience in building RESTful APIs and microservices, e.g. with Flask
Experience in test automation and ensuring data quality across multiple datasets used for analytical purposes
Experience with Lambda Architecture or other Big Data architectural best practices
A graduate degree in Computer Science or similar discipline
Commit code to open source projects
Experience with test automation and continuous delivery
It's great, but not required, if you have:
Experience with Tableau
Experience with Machine Learning
Have worked with Data Scientists
More about our team

Atlassian is over a decade old, but our team is much younger. We'll have to blaze new trails to enable important growth decisions, so we're constantly growing, learning, and trying to do things differently. You'll be joining a team that is crazy smart and very direct. We ask hard questions and challenge each other to constantly improve our work. We are self-driven but team oriented. We're all about enabling growth by delivering the right data and insights in the right way to partners across the company.

More about our benefits

Our offices are open, highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year to support your favorite cause, plenty of food and beverages, ergonomic workstations with sit/stand desks, unique ShipIt days, a company paid trip after five years, generous employer-paid insurance coverage (medical, dental, and vision) for you and your family, 401k matching and more.

More about Atlassian

Software is changing the world, and we’re at the center of it all. With a customer list that reads like a who's who in tech and a highly disruptive business model, we’re advancing the art of team collaboration with products like Jira, Confluence, Bitbucket, Trello, and now Stride. Driven by honest values, an amazing culture, and consistent revenue growth, we’re out to unleash the potential of every team. From Amsterdam and Austin to Sydney and San Francisco, we’re looking for people who are powered by passion and eager to do the best work of their lives in a highly autonomous yet collaborative, no B.S. environment.

Additional Information

We believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

All your information will be kept confidential according to EEO guidelines.

Atlassian, Inc., will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of SFPC Art.49.","San Francisco, CA",Data Engineer,False
591,"If working on a high performance, scalable Data solution on one of the largest Big Data Systems in the world that supports 70+ Billion transactions a day, sound exciting and challenging enough for you, then read on! Rubicon Project is looking for passionate engineers to work on our industry-leading Reporting Application which will offer world-class user experience for our customers.on a global scale.

This is a great opportunity for a Jr-Mid Level Engineer who is looking to gain experience on a larger scale and be involved with the Data and UI/API side of reporting.

What you will be doing:

The main focus of this position is on the Backend data processing and API. Definitely a great learning opportunity to be a full-stack developer!
You'll be working within a small but rapidly growing team to build the next generation Reporting and Analytics platform. As we grow, you grow along with the team and company together to earn technical experience.

What we look for:

BS degree (or higher) in Computer Science or related major.
2+ years working experience in MR, Spark, and Big Data processing platform in high volume and low latency environment.
Good Scala, Java, SQL skills are required.
Proficiency in working and developing on Linux.
Proficiency in using relational databases and writing SQL.
Proficiency in Python
Knowledge and experience of developing on Druid is a huge plus.
Knowledge and experience in building RESTful Web-services.
Familiarity with Concurrency, and multi-threaded programming.
Familiarity with automated testing (TDD, Mocking, Unit/Functional/Integration)
Familiarity with development continuous integration tools like Maven, Git, Jenkins, etc.
Great interpersonal, written and verbal communication skills; including the ability to debate technical trade-offs, and explain technical concepts to business users.

What's in it for you:

Take time for yourself: Take what you need -- our vacation days are unlimited and we close down the week of 4th of July and last 10 days of the year that is paid for as well.
Stay healthy: Choose from a variety of medical, dental and vision plans to cover you and your loved ones at a very low cost
Enjoy your stay: We want to make it easy for you. Each Rubicon Project office enjoys a variety of benefits like daily catered lunches, a fully stocked kitchen with healthy snacks and free vending machines.

","Seattle, WA 98104 (First Hill area)",Data Engineer - Scala/Java,False
592,"Data Engineer
Who we are
lululemon is a yoga-inspired technical apparel company up to big things. The practice and philosophy of yoga informs our overall purpose to elevate the world through the power of practice. We are proud to be a growing global company with locations all around the world, from Vancouver to Shanghai, and places in between. We owe our success to our innovative product, our emphasis on our stores, our commitment to our people, and the incredible connections we get to make in every community we are in.
About this team and this role

The Data Engineer will be part of the engineering team building real time enterprise data streams ingesting data from multiple heterogeneous data sources and provisioning data as raw data streams and Canonical business events. Essentially provisioning data once at enterprise level for any enterprise level data related use cases. Deploying and maintaining stream processing technologies to provision data to real time Operational data stores, raw data stores, providing frameworks on how to transform raw data using big data technologies and helping data scientist in machine learning deliverables.

Ingest data from heterogeneous data sources and publish them as enterprise business events.
Responsible for building and consuming from API’s.
Building Scalable Data Pipelines for generating training datasets for machine learning deliverables.
Mentor Junior resources and drive end to end design, implementation and delivery of engineering components.
Deploying, maintaining and building apps on distributed stream processing engines such as Storm, Flink, Nifi, Spark etc.
Building data transformation layers, ETL frameworks using big data technologies such as Hive, Spark, Presto etc.
Experience working with container management technologies such as Docker, Kubernetes.
Building and maintaining solutions on highly available environments.
Working knowledge of CI/CD.
Working knowledge of building data integrity checks as part of delivery of applications.
Build code that is performant as well as secure.
Collaborate with cross-functional teams – business stakeholders, engineers, program management, project management, etc. - to produce the best solutions possible.
Anticipate system/application challenges and proposes solutions for the same.
Contribute to story sizing and work estimates for implementation, validation, delivery and documentation.
Review user stories to ensure a quality user experience, well-defined acceptance criteria and thorough test coverage.
Participate in design and code review to ensure quality and testability of feature code.


Qualifications

BS in Computer Science or Related
5+ years of data engineering experience
Strong Java coding experience.
Experience with DevOps, Real Time Analytics and Real Time Messaging.
Experience working with Kafka, Pulsar, or Bookkeeper is required.
Working experience of scripting, data science and analytics (SQL, Python, PowerShell, JavaScript, or R)
2+ Years of performance tuning and optimization, bottleneck problems analysis, and technical troubleshooting in a, sometimes, ambiguous environment.

Desired Qualifications:

MS Degree in Computer Science or related technical degree completed
Experience with Real Time Analytics and Real Time Messaging.
Should be a Java expert.
Experience with open source technologies, Spring is preferred
Working experience with Microservices is desirable
Experience working with large volume data; retail experience strongly desired.
DevOps experience and use of Docker, Chef, Puppet, Jenkins, Kubernetes, Istio or Ansible.
Experience supporting Machine Learning, Recommendation Engines and or Search Personalization is preferred
Acknowledges the presence of choice in every moment and takes personal responsibility for their life.
Possesses an entrepreneurial spirit and continuously innovates to achieve great results.
Communicates with honesty and kindness, and creates the space for others to do the same.
Leads with courage, knowing the possibility of greatness is bigger than the fear of failure.
Fosters connection by putting people first and building trusting relationships.
Integrates fun and joy as a way of being and working, aka doesn’t take themselves too seriously.

NOTE: Only those applicants under consideration will be contacted. Please accept our utmost appreciation for your interest. lululemon is an Equal Employment Opportunity employer. Employment decisions are based on merit and business needs, and not on race, color, creed, age, sex, gender, sexual orientation, national origin, religion, marital status, medical condition, physical or mental disability, military service, pregnancy, childbirth and related medical conditions or any other classification protected by federal, state or provincial and local laws and ordinances. Reasonable accommodation is available for qualified individuals with disabilities, upon request. This Equal Employment Opportunity policy applies to all practices relating to recruitment and hiring, compensation, benefits, discipline, transfer, termination and all other terms and conditions of employment. While management is primarily responsible for seeing that lululemon equal employment opportunity policies are implemented, you share in the responsibility for assuring that, by your personal actions, the policies are effective.
#LI-MR1

Job: Information Technology
Organization: Store Support Center
Schedule:: Full-time
Unposting Date: Ongoing","Seattle, WA",Data Engineer,False
593,"A pioneer in K– 12 education since 2000, Amplify is leading the way in next-generation curriculum and assessment. Our captivating core and supplemental programs in ELA, math, and science engage all students in rigorous learning and inspire them to think deeply, creatively, and for themselves. Our formative assessment products turn data into practical instructional support to help all students build a strong foundation in early reading and math. All of our programs provide teachers with powerful tools that help them understand and respond to the needs of every student. Today, Amplify serves more than three million students in all 50 states. For more information, visit amplify.com .


As an engineer at Amplify, you will join a talented team tackling the toughest problems in education with the best ideas in technology – including user experience, APIs and services, data analysis, and deployment pipelines. You’ll play an active role in imagining and improving product design and the classroom experience.

We hire engineers “for the slope, not the intercept” – we’re looking for intellectual ability, flexibility and ability to learn, and commitment to work together in tight-knit teams.

What You’ll Do
Our data team builds, augments, and maintains the infrastructure that empowers teams across Amplify and our customers to make sense of and tell stories with their data. We believe strongly in teaching our teammates to serve themselves, within a safe, reliable, and agile environment. You’ll be building data systems, but also the sharing-and-learning culture so that every team uses these tools to improve their own lives, and those of our students and teachers.

Impress the toughest customers around – seventh graders – by:
helping teams create fun, compelling apps by leveraging millions of data points
Make life better for passionate, overworked teachers by:
helping teachers understand their students by building reusable data pipelines
Make life better for passionate, overworked Marketing and Sales teams by:
using REST APIs for sourcing/sending data to SAAS like Salesforce, Hubspot
Help school administrators build great schools by:
respecting privacy and ensuring security while offering useful insights by making smart choices in tech stack, database design, and encryption
helping school principals understand how teachers are teaching and how students are learning by architecting data warehouse schemas and SQL transforms with just the right CTEs, window functions, and pivots
analyzing performance and squashing tricky bugs using tools like AWS Redshift, Matillion, Python, SQL, AWS CloudWatch, AWS SNS
Learn every day by:
immersing oneself in agile rituals and leveraging our infrastructure
leading collaboration, pull request-ing, and mentoring on a cross-functional team
participating in cross-team share-outs, brownbags, and workshop series
becoming an expert in the data models and standards within Amplify and the educational industry in order to deliver quality and consistent solutions

Example Projects You Might Work On
Building well-tested and optimized ETL data pipelines for both full and delta extraction
Collaborating with data scientists to store, aggregate, and calculate captured students’ work
Contributing to leading industry data standards, such as Caliper Analytics or xAPI
Improving our deployment and testing automation data pipelines

You Must Have
BS/MS in Computer Science, Data Science, or equivalent
2+ years of professional software development or data engineering experience
Strong CS and data engineering fundamentals
Proven fluency in SQL and a development language such as Python
Understanding of ETL/ELT pipelines and Data Warehousing design, tooling, and support
Understanding of different data formatting (JSON, CSV, XML) and data storage techniques (3NF, EAV Model, Star Schema, Data Vault)
Strong communication skills in writing, conversation, and maybe silly gifs

Extra Credit For
Experience with tools we use every day:
Storage: AWS Storage Services (Redshift, Redshift Spectrum, S3, Glacier, DynamoDB), Parquet, Postgres
ETL/BI: Matillion, Looker
Experience with tools we don’t use, but should, and the wisdom to know when to recommend them
Proven passion and talent for teaching fellow engineers and non-engineers
Proven passion for building and learning: open source contributions, pet projects, self-education, Stack Overflow
Experience in education or ed-tech



Amplify is an Equal Opportunity Employer of Minorities, Females, Protected Veterans and Individuals with Disabilities.

This position may be funded, in whole or in part, through American Recovery & Reinvestment Act funds.

Amplify Education, Inc. is an E-Verify participant.","Brooklyn, NY",Data Engineer,False
